#IMAGE v2
2 v2
3906898 691 315 746 266 2.71664 2.27168 
3906905 700 186 751 292 2.64879 2.25126 
3906912 700 186 752 296 2.77148 2.34201 
3906918 718 259 757 295 2.78763 2.22872 
3906925 768 332 737 321 2.80063 2.26265 
3906932 768 333 737 321 2.70868 2.29088 
3906939 733 263 747 280 2.73585 2.36764 
3906945 758 255 744 277 2.70242 2.30402 
3906952 757 261 746 282 2.71217 2.35065 
3906958 782 284 743 254 2.69121 2.35528 
3906966 785 284 743 228 2.75544 2.40519 
3906972 785 284 743 228 2.7339 2.40583 
3906979 724 316 742 289 2.75906 2.41131 
3906985 725 276 738 288 2.7234 2.33301 
3906992 725 276 738 288 2.70661 2.33151 
3906999 712 284 712 247 2.70591 2.42447 
3907006 710 289 739 260 2.70667 2.39157 
3907012 710 294 739 260 2.72098 2.38392 
3907019 719 304 796 342 2.76491 2.3633 
3907026 704 291 757 281 2.75398 2.39646 
3907032 704 296 759 286 2.75419 2.40326 
3907039 726 307 758 301 2.74762 2.34054 
3907046 727 330 760 328 2.75396 2.35145 
3907052 728 325 760 328 2.74679 2.33462 
3907059 723 305 766 300 2.77948 2.40266 
3907066 750 293 769 317 2.78034 2.33216 
3907073 751 288 767 312 2.75894 2.35261 
3907079 759 276 762 252 2.83864 2.39798 
3907086 750 298 761 263 2.77159 2.34007 
3907093 753 287 759 258 2.75069 2.37679 
3907100 749 279 779 294 2.79804 2.31681 
3907106 747 220 785 290 2.79312 2.35577 
3907113 749 207 781 280 2.76092 2.36751 
3907119 654 225 679 225 2.82628 2.30575 
3907127 658 226 673 274 2.79765 2.3177 
3907133 658 232 673 274 2.8145 2.36221 
3907140 655 235 698 285 2.71273 2.33578 
3907146 668 253 699 282 2.75156 2.32991 
3907153 668 259 702 287 2.83983 2.34378 
3907160 662 262 724 278 2.82965 2.34676 
3907166 665 255 827 332 2.84109 2.33542 
3907173 665 242 825 327 2.84621 2.30904 
3907180 668 220 754 298 2.80963 2.35766 
3907187 672 219 772 235 2.84213 2.35781 
3907193 672 213 771 230 2.8263 2.3245 
3907200 641 193 753 229 2.81925 2.30416 
3907206 649 234 714 227 2.84176 2.30851 
3907213 649 241 717 233 2.84143 2.30736 
3907220 679 231 760 261 2.8419 2.33819 
3907227 769 225 741 249 2.83481 2.37521 
3907233 768 231 743 254 2.83883 2.33866 
3907240 762 244 748 226 2.86757 2.31927 
3907247 761 257 761 264 2.85048 2.36321 
3907253 759 269 763 270 2.84153 2.36324 
3907260 775 299 769 336 2.89174 2.34613 
3907268 862 258 896 386 2.80808 2.24358 
3907274 860 263 896 390 2.85248 2.34277 
3907280 857 309 881 441 2.85063 2.30733 
3907287 773 321 857 426 2.87565 2.33305 
3907293 774 320 856 422 2.85892 2.34603 
3907300 813 289 880 415 2.82872 2.40495 
3907307 820 288 862 434 2.8483 2.36983 
3907314 822 282 862 434 2.85271 2.2316 
3907320 845 272 882 322 2.87726 2.2723 
3907327 819 307 959 334 2.7822 2.25723 
3907334 819 308 959 334 2.83146 2.24814 
3907341 821 306 922 357 2.89434 2.18659 
3907347 880 322 937 373 2.894 2.29025 
3907354 877 327 937 377 2.8545 2.2392 
3907361 824 296 963 416 2.84545 2.29474 
3907367 822 306 945 327 2.84688 2.25882 
3907374 822 306 945 327 2.89499 2.21043 
3907381 852 300 824 332 2.94615 2.20633 
3907387 773 266 828 397 2.93313 2.22497 
3907394 774 259 826 393 2.92742 2.28308 
3907401 800 296 854 292 2.90363 2.24998 
3907407 800 287 828 304 2.91524 2.20343 
3907414 801 282 826 299 2.90319 2.21499 
3907421 815 270 810 237 2.89305 2.19767 
3907428 811 259 829 336 2.88853 2.28253 
3907434 810 265 831 341 2.90613 2.23668 
3907441 753 288 767 296 2.91978 2.20234 
3907448 878 286 955 354 2.91998 2.18636 
3907455 873 296 955 358 2.89172 2.22907 
3907461 824 311 949 361 2.86002 2.2622 
3907468 833 318 967 393 2.8602 2.28316 
3907474 833 318 967 397 2.92165 2.24849 
3907481 887 320 924 348 2.85992 2.27593 
3907488 839 301 963 434 3.00026 2.27247 
3907495 841 296 963 430 2.99429 2.31071 
3907502 837 278 886 365 2.98103 2.24327 
3907508 828 285 901 424 2.98772 2.27089 
3907514 828 285 901 424 2.98501 2.421 
3907521 856 295 919 393 2.96639 2.39271 
3907528 832 242 871 318 2.97827 2.39239 
3907535 832 242 871 318 2.97761 2.19018 
3907541 815 288 879 390 2.98746 2.21393 
3907549 898 301 836 355 2.97665 2.23403 
3907555 898 301 836 355 2.98715 2.2752 
3907561 855 312 913 403 2.99247 2.26875 
3907568 838 297 891 373 2.95172 2.30325 
3907575 838 297 891 373 2.94273 2.27908 
3907582 850 295 890 387 2.99581 2.29641 
3907588 853 317 865 417 2.99534 2.2769 
3907596 853 317 865 417 2.99478 2.24274 
3907602 834 292 888 351 2.99881 2.35551 
3907608 841 319 895 449 2.99319 2.30777 
3907615 841 319 895 449 2.97351 2.24986 
3907622 875 309 910 357 2.9596 2.3866 
3907629 883 311 893 407 2.98471 2.33821 
3907635 883 311 893 407 2.97202 2.24419 
3907643 853 317 889 320 3.00186 2.26581 
3907649 905 310 885 373 3.03979 2.25285 
3907655 905 310 885 373 2.97738 2.27992 
3907662 880 300 912 403 2.97546 2.36073 
3907668 790 305 768 322 2.93668 2.4206 
3907676 790 305 768 322 2.8459 2.35605 
3907682 555 245 649 321 2.95498 2.4798 
3907689 488 217 556 208 2.76076 2.37193 
3907695 488 217 556 208 2.92695 2.6113 
3907702 312 144 460 219 2.94083 2.59125 
3907709 325 162 406 152 2.76885 2.52124 
3907716 325 162 406 152 2.85076 2.45855 
3907722 372 168 386 186 2.83875 2.39428 
3907729 421 192 469 290 2.83605 2.39581 
3907736 421 192 469 290 2.83392 2.44533 
3907742 357 86 406 269 2.88091 2.4365 
3907749 356 110 474 297 2.85994 2.42196 
3907756 356 110 474 297 2.86968 2.4052 
3907762 376 124 480 353 2.88375 2.42083 
3907769 363 102 383 264 2.88202 2.4528 
3907776 363 102 383 264 2.87714 2.46149 
3907783 354 107 324 240 2.87065 2.47025 
3907789 352 103 332 261 2.8606 2.41337 
3907796 352 103 332 261 2.86855 2.45731 
3907802 345 128 425 229 2.91576 2.50277 
3907810 330 117 466 290 2.8999 2.56569 
3907816 333 124 471 294 2.87237 2.51592 
3907823 350 143 536 286 2.88037 2.45701 
3907830 279 109 492 260 2.86015 2.50902 
3907836 279 109 492 260 2.83588 2.57033 
3907843 338 125 515 301 2.87147 2.5019 
3907850 333 131 552 254 2.85516 2.57453 
3907856 330 124 548 250 2.85516 2.57453 
3907863 283 83 471 177 2.85389 2.60082 
3907870 329 156 462 183 2.86016 2.48663 
3907876 329 156 462 183 2.83085 2.43898 
3907883 286 108 496 226 2.81799 2.44159 
3907890 333 122 553 206 2.81135 2.51791 
3907896 333 122 553 206 2.85248 2.44821 
3907903 297 102 544 254 2.83787 2.43204 
3907910 295 114 515 219 2.77818 2.53606 
3907916 295 114 515 219 2.87592 2.52067 
3907923 296 116 549 214 2.86894 2.51689 
3907931 256 99 439 173 2.82093 2.52672 
3907937 256 99 439 173 2.82459 2.53464 
3907944 300 133 463 315 2.7997 2.47148 
3907950 297 99 487 239 2.85479 2.60212 
3907957 293 91 482 233 2.03357 2.28592 
3907963 0 0 326 221 0 2.15042 
0-test-01-different1->D 
0-test-02-same1 0 
3909263 546 216 528 318 2.77262 2.39761 
3909270 557 226 650 363 2.77019 2.39894 
3909276 557 228 517 319 2.74659 2.38674 
3909283 555 215 507 309 2.6944 2.38174 
3909290 559 237 590 300 2.8525 2.26749 
3909296 515 287 545 291 2.85596 2.35348 
3909303 516 293 545 291 2.84638 2.41718 
3909310 527 325 516 320 2.83406 2.41406 
3909317 548 377 545 331 2.81593 2.371 
3909323 552 394 558 345 2.84835 2.27522 
3909330 542 371 561 374 2.83504 2.33276 
3909336 552 296 599 410 2.84285 2.35688 
3909343 552 296 599 410 2.81873 2.49669 
3909350 516 272 567 374 2.81292 2.42111 
3909357 530 307 585 376 2.83473 2.45897 
3909363 530 307 585 376 2.83739 2.34877 
3909370 526 306 612 438 2.84077 2.3913 
3909377 555 351 591 423 2.82628 2.41348 
3909384 555 351 591 423 2.82482 2.41414 
3909390 639 345 624 449 2.85115 2.3075 
3909397 572 383 646 456 2.85908 2.33031 
3909403 572 383 646 456 2.85012 2.34553 
3909410 559 349 593 457 2.85201 2.30656 
3909417 574 382 616 408 2.87241 2.39705 
3909424 574 382 616 408 2.90973 2.41948 
3909430 587 371 598 314 2.87361 2.47127 
3909437 587 371 621 345 2.9189 2.35698 
3909444 587 371 621 345 2.83953 2.36874 
3909450 558 331 598 409 2.87716 2.39649 
3909457 587 371 631 428 2.87006 2.43483 
3909464 587 371 631 428 2.85337 2.44405 
3909470 511 376 640 452 2.85301 2.42612 
3909477 522 392 637 487 2.87755 2.44417 
3909484 522 392 637 487 2.87955 2.47107 
3909491 521 359 640 451 2.93486 2.44223 
3909497 515 332 681 447 2.90416 2.43872 
3909504 515 332 681 447 2.91058 2.44364 
3909510 535 323 645 403 2.95284 2.36166 
3909518 590 347 603 429 2.92545 2.4938 
3909524 590 347 603 429 2.86987 2.48954 
3909531 379 301 469 452 2.57439 2.58923 
3909537 326 298 508 448 2.60527 2.3724 
3909544 326 298 508 448 2.62555 2.64192 
3909551 434 365 404 408 2.80622 2.54428 
3909558 340 364 433 397 2.82188 2.5407 
3909564 340 364 433 397 2.71965 2.48899 
3909571 290 335 427 405 2.73589 2.49767 
3909578 334 349 486 423 2.73196 2.49742 
3909584 334 349 486 423 2.73277 2.47082 
3909591 306 338 459 405 2.74357 2.54185 
3909598 337 375 348 401 2.75044 2.52566 
3909604 337 375 348 401 2.6535 2.61257 
3909611 338 290 368 444 2.70027 2.58037 
3909618 339 319 370 424 2.71357 2.58055 
3909625 335 313 364 420 2.67242 2.49291 
3909631 322 286 325 408 2.68907 2.46129 
3909638 351 277 345 405 2.62917 2.45008 
3909645 351 277 345 405 2.5799 2.47669 
3909652 341 246 325 335 2.60663 2.46909 
3909658 332 241 334 315 2.61957 2.4695 
3909665 336 248 340 320 2.69685 2.48242 
3909671 349 285 422 390 2.63351 2.46208 
3909678 345 296 424 377 2.63886 2.46793 
3909685 339 283 418 372 2.69331 2.49055 
3909692 283 231 324 332 2.70569 2.51273 
3909698 222 177 404 320 2.72501 2.50759 
3909705 222 177 398 315 2.75956 2.50364 
3909712 218 211 371 336 2.74765 2.50269 
3909718 318 243 386 359 2.73684 2.47006 
3909725 325 257 398 368 2.71254 2.46889 
3909732 316 339 373 349 2.67023 2.44997 
3909738 315 332 316 328 2.69454 2.36288 
3909745 315 332 316 328 2.74729 2.45568 
3909752 311 285 379 335 2.71271 2.42017 
3909759 272 277 367 403 2.72859 2.43 
3909765 272 277 367 403 2.77697 2.45667 
3909772 337 246 396 453 2.76714 2.46686 
3909779 361 334 385 460 2.7545 2.58016 
3909785 361 334 385 460 2.71398 2.62197 
3909792 422 324 356 427 2.731 2.58433 
3909799 399 330 375 390 2.7295 2.61533 
3909805 399 330 375 390 2.72456 2.62213 
3909812 300 291 417 419 2.75144 2.55931 
3909819 270 305 402 449 2.69364 2.55411 
3909826 270 305 402 449 2.71248 2.57554 
3909832 374 293 492 429 2.54793 2.50822 
3909839 485 269 502 365 2.58934 2.48707 
3909845 485 269 502 365 2.60473 2.36465 
3909853 701 397 735 538 2.88442 2.23197 
3909859 837 433 693 488 2.93333 2.10302 
3909866 837 433 693 488 2.9277 2.19932 
3909872 864 551 948 574 2.96043 2.13877 
3909879 876 394 909 531 3.01898 2.12813 
3909886 876 394 909 531 2.97339 2.32993 
3909893 870 402 899 562 2.97036 2.42321 
3909899 869 432 893 591 2.97026 2.35469 
3909906 869 432 893 591 2.99809 2.37807 
3909913 902 448 892 585 2.94046 2.40004 
3909919 901 449 883 600 2.99473 2.29552 
3909926 901 449 883 600 2.99538 2.35296 
3909933 884 456 899 616 2.8519 2.44658 
3909939 867 437 906 627 2.87842 2.39232 
3909946 867 437 906 627 2.98283 2.36421 
3909953 867 446 871 613 2.97002 2.46436 
3909959 863 416 897 597 2.97792 2.39662 
3909966 863 416 897 597 2.96988 2.41013 
3909973 886 439 871 645 2.95625 2.45359 
3909980 888 435 909 622 2.94746 2.38697 
3909986 890 431 908 620 2.94743 2.23474 
3909993 806 407 906 598 2.92206 2.24103 
3910000 829 386 891 600 2.93727 2.24175 
3910007 829 386 891 600 2.93928 2.20217 
3910013 855 398 954 618 2.90007 2.24919 
3910020 850 395 936 594 2.88092 2.20904 
3910026 848 400 936 596 2.90314 2.20067 
3910033 858 487 947 604 2.90331 2.23402 
3910040 834 398 944 604 2.91107 2.1779 
3910046 834 398 944 604 2.90563 2.18661 
3910053 853 543 962 586 2.93951 2.20027 
3910060 855 568 948 594 2.93921 2.19314 
3910067 855 568 948 594 2.93945 2.20887 
3910073 873 565 878 573 2.90963 2.21511 
3910081 875 474 890 572 2.8915 2.24036 
3910087 877 470 890 570 2.91043 2.24512 
3910094 888 383 893 597 2.8701 2.22746 
3910100 925 427 905 579 2.83608 2.33705 
3910107 925 427 905 579 2.87247 2.30482 
3910114 939 434 856 602 2.85364 2.15283 
3910120 958 431 906 598 2.86338 2.19713 
3910128 954 435 906 600 2.87788 2.23602 
3910134 945 478 896 634 2.89178 2.23408 
3910140 917 506 866 563 2.92848 2.23204 
3910147 920 501 865 561 2.88304 2.30937 
3910154 930 508 822 517 2.86621 2.30492 
3910160 911 494 787 475 2.90503 2.2809 
3910167 911 494 787 475 2.87435 2.27631 
3910174 894 513 840 514 2.9101 2.3276 
3910181 869 505 949 556 2.89648 2.26576 
3910187 867 509 949 559 2.91209 2.30902 
3910194 882 572 913 582 2.92049 2.16745 
3910201 929 425 909 614 2.8927 2.27641 
3910207 935 416 909 612 2.93685 2.01079 
3910214 966 394 890 609 2.9424 2.03023 
3910221 980 479 961 626 2.93746 1.97795 
3910228 977 483 960 624 2.93604 2.29163 
3910235 951 512 972 626 2.85675 2.28044 
3910241 943 499 958 617 2.917 2.30918 
3910248 935 511 958 624 2.87017 2.24562 
3910254 940 519 961 630 2.91085 2.22404 
3910261 955 494 938 620 2.92978 2.24734 
3910268 955 494 938 620 2.93728 2.27313 
3910274 952 499 951 612 2.88644 2.27148 
3910281 950 493 936 622 2.90629 2.2772 
3910288 950 493 936 622 2.91973 2.22844 
3910294 964 522 942 628 2.90969 2.2525 
3910301 945 544 927 614 2.85889 2.28945 
3910308 945 544 927 614 2.86986 2.23186 
3910315 971 432 892 606 2.9259 2.19226 
3910321 953 451 900 607 2.9266 2.16974 
3910328 956 447 900 607 2.86626 2.1602 
3910335 947 440 903 651 2.89268 2.10336 
3910341 937 449 865 640 2.89237 2.11752 
3910348 939 445 864 638 2.91124 2.04615 
3910354 914 464 888 646 2.91156 2.08147 
3910362 915 476 859 592 2.90889 2.20997 
3910368 918 471 858 589 2.86688 2.23793 
3910375 917 465 865 608 2.97259 2.2353 
3910382 902 470 838 601 2.95094 2.21458 
3910388 902 470 838 601 2.94642 2.1395 
3910395 909 467 848 598 2.94819 2.18039 
3910401 929 477 860 602 2.94264 2.07252 
3910408 929 477 860 602 2.94005 2.11126 
3910415 913 498 841 595 2.93205 2.27067 
3910422 913 476 856 582 2.93234 2.17327 
3910428 918 467 854 577 2.937 2.27079 
3910435 922 502 855 591 2.91098 2.27007 
3910442 936 476 795 559 2.91707 2.27031 
3910448 934 480 797 561 2.94253 2.23513 
3910456 882 498 834 522 2.92239 2.23485 
3910462 912 518 835 533 2.93786 2.25521 
3910469 906 526 837 539 2.93156 2.30747 
3910475 853 529 994 558 2.90717 2.33963 
3910482 890 540 960 562 2.91654 2.32157 
3910489 890 540 960 562 2.92275 2.31068 
3910495 855 535 932 598 2.93183 2.27859 
3910503 850 528 936 593 2.93163 2.26128 
3910509 848 531 936 593 2.95014 2.26696 
3910516 927 536 951 579 2.98544 2.31306 
3910522 921 517 950 571 2.93682 2.25781 
3910529 921 517 950 574 2.98229 2.29145 
3910535 907 533 925 596 2.89556 2.21771 
3910542 906 533 912 590 2.95332 2.25782 
3910550 908 530 911 588 2.88275 2.25771 
3910556 973 562 873 576 2.91145 2.26617 
3910562 944 554 877 595 2.88694 2.21593 
3910569 944 554 877 595 2.94384 2.03081 
3910576 724 419 725 456 2.86487 2.11008 
3910582 659 400 888 415 2.62295 1.82759 
3910589 659 400 888 415 2.84967 2.42312 
3910596 465 283 501 361 2.52746 2.4703 
3910603 344 193 425 393 2.37287 2.43875 
3910609 347 199 430 397 2.56351 2.41544 
3910616 412 377 399 364 2.63199 2.45195 
3910623 424 375 417 366 2.56377 2.44458 
3910629 426 380 423 370 2.48105 2.33535 
3910636 338 337 438 368 2.58447 2.34875 
3910643 373 344 467 452 2.50282 2.33055 
3910649 373 344 467 452 2.58358 2.3351 
3910656 402 407 478 445 2.62053 2.25036 
3910663 324 317 435 416 2.62032 2.31778 
3910670 320 311 430 413 2.49235 2.39081 
3910676 402 359 517 436 2.60046 2.36127 
3910683 354 316 484 394 2.59961 2.3302 
3910689 351 310 480 390 2.6007 2.3047 
3910697 438 466 420 372 2.58067 2.32326 
3910703 380 389 412 389 2.59526 2.32171 
3910710 380 389 412 389 2.60143 2.35843 
3910716 383 425 458 365 2.56602 2.31248 
3910723 377 413 499 423 2.59815 2.27143 
3910730 377 413 499 423 2.56442 2.26361 
3910736 378 399 426 402 2.57672 2.27795 
3910743 370 403 451 490 2.60893 2.29512 
3910750 370 403 451 490 2.58752 2.30336 
3910757 379 421 463 480 2.52787 2.30751 
3910763 358 402 416 443 2.56322 2.34702 
3910770 358 402 416 443 2.55558 2.32833 
3910777 424 442 384 439 2.55507 2.37213 
3910783 376 412 466 465 2.55108 2.30699 
3910790 376 412 466 465 2.54972 2.35739 
3910797 363 397 425 473 2.52877 2.37536 
3910803 355 373 415 389 2.52944 2.35012 
3910810 355 373 415 389 2.52969 2.29464 
3910817 358 406 321 302 2.58434 2.29588 
3910824 373 418 388 380 2.55004 2.4025 
3910830 373 418 388 380 2.54992 2.38748 
3910837 364 410 359 339 2.58186 2.39094 
3910843 373 414 404 338 2.53501 2.40175 
3910851 373 414 404 338 2.5342 2.37791 
3910857 354 404 396 347 2.52871 2.40215 
3910864 395 461 425 381 2.56213 2.37622 
3910870 395 461 425 381 2.55527 2.34456 
3910877 373 418 371 346 2.55235 2.43007 
3910884 352 392 378 342 2.56959 2.36135 
3910891 352 392 378 342 2.54929 2.38419 
3910897 308 316 362 350 2.56466 2.43962 
3910904 376 382 347 348 2.52428 2.39128 
3910911 376 382 347 348 2.48214 2.39088 
3910917 351 311 421 345 2.56163 2.42384 
3910924 324 299 422 342 2.61685 2.42571 
3910931 324 299 422 342 2.6957 2.51557 
3910937 352 317 396 342 2.67302 2.51659 
3910944 368 323 405 387 2.67338 2.51487 
3910951 368 323 405 387 2.65006 2.39961 
3910958 329 340 442 384 2.69777 2.45938 
3910964 392 347 426 353 2.69948 2.45843 
3910971 392 347 426 353 2.64339 2.4817 
3910978 379 384 450 383 2.67936 2.48256 
3910984 383 372 409 347 2.68402 2.52638 
3910991 383 372 409 347 2.7062 2.59746 
3910998 406 386 309 309 2.73127 2.597 
3911004 386 321 374 357 2.73399 2.57482 
3911011 386 321 374 357 2.70534 2.5687 
3911018 366 338 243 340 2.70041 2.59353 
3911025 377 267 269 353 2.75833 2.60249 
3911031 382 278 276 357 2.7493 2.63583 
3911038 409 327 393 395 2.70392 2.58723 
3911045 439 368 404 445 2.75444 2.59324 
3911051 437 362 409 449 2.75905 2.57634 
3911058 439 414 463 392 2.74731 2.57491 
3911065 429 372 434 400 2.73753 2.57646 
3911072 425 362 419 389 2.71258 2.6646 
3911078 349 330 406 397 2.72192 2.60942 
3911085 418 384 433 404 2.7116 2.56647 
3911091 421 390 439 408 2.71117 2.49695 
3911098 430 367 433 338 2.71875 2.53053 
3911105 446 366 434 386 2.71199 2.60858 
3911112 446 366 434 386 2.72225 2.58506 
3911118 420 396 416 367 2.71844 2.58367 
3911125 408 349 451 418 2.69486 2.48229 
3911132 408 349 451 418 2.7196 2.56472 
3911139 439 374 416 332 2.712 2.50704 
3911145 459 408 463 396 2.70505 2.51066 
3911152 457 402 463 396 2.70087 2.49141 
3911158 455 362 427 394 2.68064 2.53354 
3911165 432 376 366 399 2.60486 2.54083 
3911172 432 376 360 395 2.69734 2.60177 
3911179 348 364 433 376 2.69165 2.52854 
3911185 409 271 389 421 2.70612 2.56546 
3911192 409 271 395 425 2.71483 2.58993 
3911198 335 286 372 437 2.70922 2.50268 
3911206 253 272 348 416 2.70584 2.50106 
3911212 253 272 342 412 2.70266 2.57166 
3911219 248 274 302 403 2.59135 2.56145 
3911225 334 352 332 444 2.67935 2.53478 
3911232 334 351 332 443 2.64203 2.52421 
3911239 305 390 369 362 2.64665 2.62423 
3911246 299 363 334 423 2.64816 2.51587 
3911252 299 363 334 423 2.59906 2.52985 
3911259 335 396 312 370 2.60078 2.60473 
3911266 364 418 375 487 2.61791 2.52893 
0-test-02-same1 1 
3912177 462 334 454 304 2.4416 2.45445 
3912184 487 328 487 399 2.39266 2.39708 
3912190 495 336 497 391 2.44136 2.33986 
3912197 498 347 501 395 2.52207 2.41176 
3912203 420 230 466 366 2.49797 2.35666 
3912210 481 341 470 381 2.49743 2.42152 
3912217 485 352 479 389 2.51262 2.40973 
3912223 364 281 520 358 2.48081 2.37903 
3912230 401 315 485 350 2.47339 2.38568 
3912237 395 304 480 345 2.52643 2.39848 
3912244 433 356 558 356 2.48175 2.40148 
3912250 403 324 422 336 2.46228 2.46978 
3912257 398 313 411 328 2.45805 2.42417 
3912264 421 343 456 345 2.43383 2.3929 
3912271 401 310 459 389 2.43046 2.40238 
3912277 401 310 459 389 2.47763 2.35505 
3912284 395 298 415 398 2.40594 2.33483 
3912291 408 311 526 447 2.5409 2.35309 
3912297 406 305 526 447 2.51444 2.40798 
3912304 504 295 533 408 2.50926 2.33378 
3912311 360 338 492 413 2.52227 2.33118 
3912317 360 338 487 409 2.41255 2.39004 
3912324 370 347 531 405 2.49039 2.40525 
3912331 416 391 503 381 2.41242 2.37753 
3912338 419 396 508 385 2.39308 2.42605 
3912344 419 314 526 362 2.46689 2.42227 
3912351 387 280 543 339 2.51256 2.42875 
3912357 384 273 538 334 2.47151 2.40752 
3912364 391 250 589 353 2.49864 2.43635 
3912371 426 258 455 312 2.46472 2.42874 
3912377 426 258 455 312 2.54522 2.3958 
3912385 443 305 442 440 2.56036 2.34676 
3912391 482 372 398 388 2.5123 2.39789 
3912398 484 378 404 392 2.59378 2.45439 
3912404 461 330 459 360 2.50468 2.43186 
3912411 455 317 417 333 2.51159 2.42303 
3912418 455 317 417 333 2.53599 2.49882 
3912425 430 214 454 446 2.49205 2.35975 
3912431 447 361 482 408 2.44536 2.37412 
3912438 445 355 477 404 2.60083 2.49965 
3912445 336 230 425 359 2.56303 2.50619 
3912451 228 160 340 230 2.72452 2.42922 
3912458 228 160 340 230 2.78608 2.55481 
