#IMAGE
2 LARGE_TARGETS
779301054 525.617 327.572 525.617 327.572 3.62 3.07
779301071 513.63 326.9 513.63 326.9 3.63 3.06
779301121 514.019 315.368 514.019 315.368 3.61 3.06
779301154 515.521 315.979 515.521 315.979 3.61 3.05
779301171 517.898 314.88 517.898 314.88 3.59 3.05
779301187 515.857 316.181 515.857 316.181 3.59 3.04
779301204 514.801 316.3 514.801 316.3 3.58 3.04
779301221 516.689 313.372 516.689 313.372 3.57 3.04
779301238 516.616 314.485 516.616 314.485 3.57 3.05
779301254 516.876 313.062 516.876 313.062 3.56 3.06
779301271 513.647 311.901 513.647 311.901 3.57 3.06
779301287 513.194 310.676 513.194 310.676 3.56 3.07
779301304 514.032 307.936 514.032 307.936 3.56 3.07
779301338 512.769 310.376 512.769 310.376 3.56 3.06
779301371 511.337 308.599 511.337 308.599 3.56 3.06
779301404 510.497 309.063 510.497 309.063 3.56 3.06
779301438 511.871 307.8 511.871 307.8 3.56 3.06
779301454 513.991 309.384 513.991 309.384 3.56 3.07
779301471 513.691 311.279 513.691 311.279 3.56 3.06
779301488 510.603 309.531 510.603 309.531 3.56 3.06
779301504 512.324 311.609 512.324 311.609 3.57 3.06
779301521 515.637 311.339 515.637 311.339 3.57 3.06
779301538 515.402 310.802 515.402 310.802 3.57 3.06
779301554 514.4 312.364 514.4 312.364 3.57 3.07
779301571 516.328 312.006 516.328 312.006 3.58 3.07
779301588 516.39 312.589 516.39 312.589 3.58 3.08
779301604 516.815 313.711 516.815 313.711 3.59 3.08
779301621 515.864 314.339 515.864 314.339 3.59 3.09
779301638 515.97 314.357 515.97 314.357 3.6 3.09
779301671 512.629 315.128 512.629 315.128 3.61 3.1
779301704 515.01 315.541 515.01 315.541 3.62 3.11
779301722 513.453 314.571 513.453 314.571 3.63 3.12
779301754 509.328 296.102 509.328 296.102 3.64 3.12
779301771 506.467 313.051 506.467 313.051 3.65 3.13
779301788 503.744 310.92 503.744 310.92 3.66 3.14
779301804 502.676 308.508 502.676 308.508 3.67 3.15
779301821 500.32 284.605 500.32 284.605 3.67 3.15
779301838 500.663 284.144 500.663 284.144 3.66 3.14
779301854 499.496 294.577 499.496 294.577 3.67 3.14
779301871 497.473 279.461 497.473 279.461 3.68 3.14
779301921 496.07 289.131 496.07 289.131 3.69 3.15
779301971 495.108 284.454 495.108 284.454 3.7 3.16
779302005 623.953 291.895 623.953 291.895 3.71 3.17
779302021 618.907 296.015 618.907 296.015 3.72 3.18
779302038 621.315 295.514 621.315 295.514 3.73 3.19
779302055 617.215 297.438 617.215 297.438 3.73 3.19
779302071 618.952 295.417 618.952 295.417 3.74 3.21
779302088 621.664 301.094 621.664 301.094 3.75 3.21
779302105 623.497 301.578 623.497 301.578 3.76 3.21
779302121 625.369 305.438 625.369 305.438 3.77 3.21
779302138 624.72 307.176 624.72 307.176 3.78 3.22
0-test-01-different1->S
0-test-02-different2 0
779303472 649.394 395.488 649.394 395.488 3.85 3.22
779303489 653.707 401.269 653.707 401.269 3.86 3.23
779303505 653.931 400.485 653.931 400.485 3.86 3.24
779303522 657.591 402.903 657.591 402.903 3.87 3.24
779303539 661.357 403.71 661.357 403.71 3.87 3.24
779303572 660.18 404.765 660.18 404.765 3.87 3.24
779303589 660.58 407.794 660.58 407.794 3.88 3.24
779303622 660.769 409.88 660.769 409.88 3.88 3.23
779303639 659.731 411.142 659.731 411.142 3.88 3.22
779303655 659.802 413.006 659.802 413.006 3.89 3.22
779303672 661.125 412.998 661.125 412.998 3.89 3.21
779303689 631.99 413.713 631.99 413.713 3.89 3.22
779303722 495.979 409.882 495.979 409.882 3.9 3.21
779303739 497.272 408.411 497.272 408.411 3.9 3.22
779303755 497.133 405.955 497.133 405.955 3.9 3.22
779303772 498.759 405.541 498.759 405.541 3.9 3.22
779303789 499.339 406.364 499.339 406.364 3.91 3.22
779303805 500.232 405.231 500.232 405.231 3.9 3.21
779303822 499.056 403.528 499.056 403.528 3.9 3.21
779303839 498.051 403.182 498.051 403.182 3.9 3.21
779303872 629.649 392.835 629.649 392.835 3.89 3.22
779303889 599.107 398.941 599.107 398.941 0 3.21
779304005 134.454 557.813 134.454 557.813 0 3.36
779304022 597.028 332.342 597.028 332.342 0 0
779304039 705.117 309.235 705.117 309.235 3.88 3.34
779304055 703.132 289.218 703.132 289.218 3.88 3.32
779304089 737.628 296.614 737.628 296.614 3.87 3.3
779304105 747.464 290.99 747.464 290.99 3.86 3.27
779304139 746.311 291.423 746.311 291.423 3.85 3.27
779304189 751.375 285.96 751.375 285.96 3.85 3.27
779304206 751.832 283.016 751.832 283.016 3.85 3.27
779304239 752.447 284.841 752.447 284.841 3.86 3.26
779304272 750.806 287.015 750.806 287.015 3.87 3.26
779304289 571.194 296.193 571.194 296.193 3.87 3.25
779304306 466.788 327.7 466.788 327.7 3.88 3.24
779304322 472.569 331.087 472.569 331.087 3.89 3.23
779304339 469.853 337.984 469.853 337.984 3.89 3.23
779304356 468.663 337.346 468.663 337.346 3.89 3.22
779304372 466.755 338.116 466.755 338.116 3.89 3.21
779304389 466.296 340.466 466.296 340.466 3.89 3.2
779304406 465.493 339.594 465.493 339.594 3.89 3.19
779304439 465.327 338.333 465.327 338.333 3.89 3.19
779304456 464.808 339.818 464.808 339.818 3.89 3.18
779304472 462.876 340.707 462.876 340.707 3.89 3.18
779304489 463.264 341.064 463.264 341.064 3.89 3.19
779304539 464.169 339.543 464.169 339.543 3.88 3.2
779304556 464.42 337.299 464.42 337.299 3.87 3.19
779304572 428.651 343.283 428.651 343.283 3.86 3.19
779304589 399.615 358.534 399.615 358.534 3.86 3.19
779304606 389.424 354.318 389.424 354.318 3.85 3.19
779304639 383.817 365.206 383.817 365.206 3.84 3.19
779304656 381.875 371.924 381.875 371.924 3.84 3.19
779304672 381.729 373.599 381.729 373.599 3.83 3.19
779304706 382.099 383.194 382.099 383.194 3.83 3.2
779304739 381.623 383.416 381.623 383.416 3.84 3.2
779304789 380.136 386.913 380.136 386.913 3.84 3.21
779304806 380.147 389.894 380.147 389.894 3.83 3.22
779304839 517.163 387.892 517.163 387.892 3.83 3.22
779304856 635.154 366.993 635.154 366.993 3.83 3.22
779304872 669.201 343.556 669.201 343.556 3.83 3.24
779304889 678.976 334.192 678.976 334.192 3.82 3.25
779304906 682.995 326.636 682.995 326.636 3.83 3.25
779304923 683.611 323.421 683.611 323.421 3.84 3.25
779304939 681.905 328.381 681.905 328.381 3.85 3.26
779304956 681.515 328.24 681.515 328.24 3.86 3.26
779304989 682.155 324.114 682.155 324.114 3.85 3.26
779305006 682.564 322.771 682.564 322.771 3.85 3.27
779305023 683.733 322.733 683.733 322.733 3.85 3.26
779305039 841.972 310.674 841.972 310.674 3.85 3.27
779305089 854.565 299.589 854.565 299.589 3.85 3.28
779305106 849.337 287.616 849.337 287.616 3.84 3.28
779305123 853.906 285.191 853.906 285.191 3.84 3.28
779305139 857.233 280.841 857.233 280.841 3.85 3.27
779305156 856.805 276.323 856.805 276.323 3.84 3.27
779305173 859.496 274.584 859.496 274.584 3.83 3.27
779305189 859.927 276.094 859.927 276.094 3.82 3.27
779305206 860.923 272.276 860.923 272.276 3.82 3.26
779305223 860.312 271.632 860.312 271.632 3.81 3.26
779305239 857.177 269.022 857.177 269.022 3.81 3.26
779305256 649.349 339.082 649.349 339.082 3.8 3.25
779305306 520.734 381.157 520.734 381.157 3.8 3.24
779305339 522.845 388.769 522.845 388.769 3.8 3.23
779305356 518.994 387.203 518.994 387.203 3.81 3.22
779305373 517.9 389.95 517.9 389.95 3.82 3.21
779305389 518.395 391.858 518.395 391.858 3.82 3.19
779305406 520.051 394.661 520.051 394.661 3.82 3.18
779305423 520.05 396.185 520.05 396.185 3.82 3.18
779305439 520.159 396.557 520.159 396.557 3.82 3.18
779305456 519.963 397.198 519.963 397.198 3.82 3.17
779305489 520.17 396.206 520.17 396.206 3.82 3.17
779305506 520.392 398.071 520.392 398.071 3.83 3.17
779305539 520.245 398.564 520.245 398.564 3.84 3.17
779305556 518.808 398.428 518.808 398.428 3.85 3.17
779305606 519.236 399.654 519.236 399.654 3.86 3.18
779305639 519.746 400.452 519.746 400.452 3.86 3.18
779305673 519.742 399.461 519.742 399.461 3.87 3.18
779305689 519.82 398.56 519.82 398.56 3.87 3.18
779305706 519.519 397.255 519.519 397.255 3.88 3.18
779305723 519.541 397.071 519.541 397.071 3.88 3.18
779305740 521.34 396.651 521.34 396.651 3.88 3.18
779305756 735.882 380.298 735.882 380.298 3.89 3.19
779305773 829.791 340.692 829.791 340.692 3.89 3.21
779305790 837.092 322.314 837.092 322.314 3.9 3.22
779305806 838.279 321.505 838.279 321.505 3.9 3.24
779305856 839.524 319.545 839.524 319.545 3.89 3.25
0-test-02-different2 1
779306823 607.124 383.829 607.124 383.829 3.62 2.98
779306857 607.279 382.232 607.279 382.232 3.62 2.99
779306873 607.934 380.942 607.934 380.942 3.63 2.99
779306890 608.557 380.657 608.557 380.657 3.63 2.99
779306907 608.34 379.46 608.34 379.46 3.63 3
779306923 608.425 379.364 608.425 379.364 3.64 3.01
779306957 608.675 379.24 608.675 379.24 3.64 3.02
779307007 608.145 379.402 608.145 379.402 3.65 3.02
779307023 607.561 380.681 607.561 380.681 3.65 3.02
779307057 606.528 379.947 606.528 379.947 3.65 3.03
779307073 607.84 380.002 607.84 380.002 3.65 3.03
779307090 607.455 380.475 607.455 380.475 3.65 3.03
779307107 607.511 381.309 607.511 381.309 3.65 3.03
779307124 607.231 381.535 607.231 381.535 3.66 3.02
0-test-02-different2->S
0-test-03-same1 0
779308474 618.118 378.418 618.118 378.418 3.56 2.96
779308491 625.973 381.484 625.973 381.484 3.55 2.96
779308507 626.438 383.035 626.438 383.035 3.55 2.96
779308524 631.582 386.938 631.582 386.938 3.56 2.96
779308541 634.433 389.728 634.433 389.728 3.56 2.97
779308557 636.66 390.734 636.66 390.734 3.56 2.96
779308574 638.677 395.028 638.677 395.028 3.57 2.97
779308591 639.256 395.672 639.256 395.672 3.57 2.96
779308607 641.059 397.343 641.059 397.343 3.57 2.96
779308624 641.859 398.817 641.859 398.817 3.57 2.96
779308658 641.789 399.284 641.789 399.284 3.57 2.97
779308674 641.733 400.409 641.733 400.409 3.57 2.97
779308724 480.129 507.718 480.129 507.718 3.58 2.96
779308758 468.587 511.216 468.587 511.216 3.59 2.95
779308774 467.033 514.515 467.033 514.515 3.6 2.94
779308791 465.427 516.968 465.427 516.968 3.61 2.95
779308808 464.026 518.948 464.026 518.948 3.62 2.95
779308824 463.716 519.482 463.716 519.482 3.63 2.95
779308841 463.603 522.782 463.603 522.782 3.63 2.95
779308858 464.398 522.969 464.398 522.969 3.63 2.96
779308874 465.254 523.035 465.254 523.035 3.64 2.95
779308891 465.163 523.548 465.163 523.548 3.63 2.95
779308908 466.635 522.894 466.635 522.894 3.63 2.94
779308924 465.625 523.107 465.625 523.107 3.63 2.94
779308958 466.892 523.339 466.892 523.339 3.63 2.94
779308974 467.242 523.877 467.242 523.877 3.62 2.94
779308991 468.605 524.123 468.605 524.123 3.62 2.94
779309008 470.144 524.138 470.144 524.138 3.61 2.94
779309024 464.425 545.896 464.425 545.896 3.6 2.94
779309041 453.429 587.288 453.429 587.288 3.6 2.93
779309058 454.724 589.76 454.724 589.76 3.58 2.93
779309075 453.991 596.561 453.991 596.561 3.58 2.93
779309091 448.535 596.864 448.535 596.864 3.57 2.93
779309108 445.495 597.106 445.495 597.106 3.56 2.92
779309125 442.534 599.345 442.534 599.345 3.56 2.91
779309141 438.645 599.588 438.645 599.588 3.55 2.9
779309158 437.496 600.54 437.496 600.54 3.55 2.9
779309174 436.068 601.222 436.068 601.222 3.55 2.9
779309191 435.01 601.269 435.01 601.269 3.55 2.89
779309208 434.7 602.437 434.7 602.437 3.55 2.89
779309224 435.493 603.057 435.493 603.057 3.54 2.89
779309274 434.517 602.41 434.517 602.41 3.53 2.88
779309291 433.2 601.814 433.2 601.814 3.54 2.88
779309308 518.044 602.273 518.044 602.273 3.54 2.87
779309324 731.124 600.168 731.124 600.168 3.53 2.88
779309341 857.011 600.501 857.011 600.501 3.52 2.89
779309358 854.488 598.31 854.488 598.31 3.52 2.9
779309375 855.196 598.383 855.196 598.383 3.52 2.9
779309391 854.87 597.808 854.87 597.808 3.51 2.91
779309408 855.284 597.713 855.284 597.713 3.51 2.91
779309425 854.458 598.058 854.458 598.058 3.5 2.93
779309441 854.379 597.596 854.379 597.596 3.5 2.95
779309458 854.221 597.688 854.221 597.688 3.49 2.96
779309475 854.449 597.938 854.449 597.938 3.49 2.96
779309491 854.064 596.836 854.064 596.836 3.49 2.96
779309508 854.526 597.153 854.526 597.153 3.48 2.95
779309525 854.245 595.991 854.245 595.991 3.47 2.95
779309558 853.688 596.022 853.688 596.022 3.47 2.94
779309575 853.883 595.008 853.883 595.008 3.47 2.95
779309591 853.868 594.461 853.868 594.461 3.47 2.95
779309608 854.126 594.363 854.126 594.363 3.47 2.96
779309625 855.359 593.759 855.359 593.759 3.47 2.95
779309641 856.566 593.353 856.566 593.353 3.46 2.95
779309658 857.342 593.322 857.342 593.322 3.46 2.96
779309675 857.661 594.392 857.661 594.392 3.46 2.96
779309691 858.97 595.711 858.97 595.711 3.46 2.95
779309708 859.364 596.411 859.364 596.411 3.45 2.95
779309725 860.456 597.761 860.456 597.761 3.45 2.95
779309741 861.258 598.823 861.258 598.823 3.45 2.95
779309791 860.556 598.245 860.556 598.245 3.44 2.95
779309808 860.011 598.595 860.011 598.595 3.44 2.95
779309825 858.177 595.066 858.177 595.066 3.43 2.94
779309841 857.707 594.437 857.707 594.437 3.42 2.94
779309875 856.231 591.924 856.231 591.924 3.41 2.93
779309891 856.063 591.227 856.063 591.227 3.4 2.92
779309908 856.483 590.902 856.483 590.902 3.38 2.92
779309925 794.629 588.591 794.629 588.591 3.36 2.91
779309941 671.689 586.296 671.689 586.296 3.35 2.9
779309958 621.548 582.525 621.548 582.525 3.34 2.88
779309975 617.464 581.589 617.464 581.589 3.34 2.87
779309991 615.314 581.43 615.314 581.43 3.33 2.86
779310008 615.84 580.939 615.84 580.939 3.32 2.86
779310025 612.815 581.827 612.815 581.827 3.32 2.84
779310041 610.716 583.134 610.716 583.134 3.33 2.83
779310075 608.973 584.502 608.973 584.502 3.32 2.83
779310092 607.957 585.243 607.957 585.243 3.31 2.82
779310108 605.959 584.878 605.959 584.878 3.29 2.81
779310125 603.651 584.98 603.651 584.98 3.28 2.8
779310142 602.711 584.644 602.711 584.644 3.27 2.78
779310158 601.398 586.668 601.398 586.668 3.26 2.78
779310175 499.134 587.396 499.134 587.396 3.26 2.77
779310192 491.887 587.769 491.887 587.769 3.27 2.75
779310208 488.468 588.291 488.468 588.291 3.27 2.75
779310225 486.288 587.855 486.288 587.855 3.27 2.74
779310242 485.774 586.364 485.774 586.364 3.26 2.73
779310258 486.748 584.606 486.748 584.606 3.26 2.72
779310275 487.526 584.043 487.526 584.043 3.26 2.71
779310292 487.565 584.578 487.565 584.578 3.27 2.71
779310342 487.483 583.698 487.483 583.698 3.28 2.7
779310358 487.107 584.098 487.107 584.098 3.28 2.71
779310375 487.712 583.877 487.712 583.877 3.28 2.72
779310392 486.369 583.474 486.369 583.474 3.27 2.72
779310425 486.515 582.936 486.515 582.936 3.26 2.72
779310442 486.084 582.371 486.084 582.371 3.27 2.73
779310458 486.897 582.332 486.897 582.332 3.27 2.74
779310475 486.969 582.783 486.969 582.783 3.27 2.74
779310492 487.267 583.969 487.267 583.969 3.28 2.74
779310508 486.898 584.37 486.898 584.37 3.27 2.74
779310525 486.924 583.647 486.924 583.647 3.28 2.74
779310542 486.764 584.347 486.764 584.347 3.28 2.75
779310558 487.215 584.692 487.215 584.692 3.28 2.76
779310575 487.072 584.83 487.072 584.83 3.27 2.76
779310592 487.791 584.902 487.791 584.902 3.27 2.77
779310608 488.317 585.654 488.317 585.654 3.28 2.76
779310642 569.07 586.665 569.07 586.665 3.27 2.77
779310658 764.888 589.263 764.888 589.263 3.26 2.79
779310692 865.335 591.524 865.335 591.524 3.27 2.82
779310708 870.963 592.231 870.963 592.231 3.27 2.84
779310725 870.775 593.417 870.775 593.417 3.27 2.84
779310742 872.112 595.18 872.112 595.18 3.27 2.86
779310758 873.383 595.726 873.383 595.726 3.26 2.86
779310775 874.699 597.838 874.699 597.838 3.27 2.87
779310792 874.37 598.875 874.37 598.875 3.27 2.87
779310808 875.421 600.851 875.421 600.851 3.28 2.87
779310825 874.924 602.288 874.924 602.288 3.28 2.88
779310842 875.882 603.66 875.882 603.66 3.28 2.89
779310859 875.655 603.239 875.655 603.239 3.28 2.9
779310892 876.962 603.429 876.962 603.429 3.27 2.89
779310925 877.301 603.178 877.301 603.178 3.27 2.89
779310942 878.378 603.941 878.378 603.941 3.28 2.89
779310959 878.277 603.09 878.277 603.09 3.29 2.89
779310975 878.001 603.512 878.001 603.512 3.29 2.9
0-test-03-same1 1
779311926 558.499 288.894 558.499 288.894 3.21 2.78
779311942 558.336 289.168 558.336 289.168 3.21 2.78
779311959 559.353 289.585 559.353 289.585 3.21 2.77
779311992 559.544 290.749 559.544 290.749 3.21 2.78
779312009 561.625 302.283 561.625 302.283 3.21 2.79
779312042 562.39 328.148 562.39 328.148 3.2 2.78
779312092 562.715 346.763 562.715 346.763 3.21 2.78
779312109 563.462 343.976 563.462 343.976 3.21 2.78
779312142 565.822 351.707 565.822 351.707 3.22 2.8
779312159 567.508 353.422 567.508 353.422 3.22 2.81
779312176 569.389 354.999 569.389 354.999 3.23 2.82
779312192 569.943 357.877 569.943 357.877 3.23 2.83
779312209 567.038 373.529 567.038 373.529 3.23 2.84
779312226 566.402 377.943 566.402 377.943 3.24 2.84
779312242 565.242 387.411 565.242 387.411 3.26 2.84
779312259 562.011 395.53 562.011 395.53 3.27 2.84
779312276 561.283 398.727 561.283 398.727 3.28 2.85
779312309 559.993 402.554 559.993 402.554 3.29 2.85
779312343 559.036 404.697 559.036 404.697 3.3 2.85
779312376 557.021 408.771 557.021 408.771 3.31 2.85
779312393 555.394 410.931 555.394 410.931 3.33 2.85
779312409 554.799 413.369 554.799 413.369 3.34 2.86
779312426 552.543 414.476 552.543 414.476 3.35 2.86
779312443 553.277 416.675 553.277 416.675 3.36 2.86
779312459 553.935 418.554 553.935 418.554 3.37 2.87
779312476 554.645 419.672 554.645 419.672 3.37 2.88
779312493 554.566 420.694 554.566 420.694 3.39 2.89
779312509 554.942 422.98 554.942 422.98 3.4 2.89
779312526 566.592 529.345 566.592 529.345 3.4 2.89
779312543 570.725 523.593 570.725 523.593 3.41 2.9
779312559 575.947 521.219 575.947 521.219 3.41 2.89
779312593 587.738 520.576 587.738 520.576 3.39 2.89
779312609 589.77 522.322 589.77 522.322 3.37 2.89
779312643 595.272 523.765 595.272 523.765 3.36 2.91
779312659 597.819 524.355 597.819 524.355 3.36 2.91
779312676 601.992 524.796 601.992 524.796 3.36 2.91
779312693 604.484 525.007 604.484 525.007 3.36 2.91
779312709 605.567 524.934 605.567 524.934 3.36 2.91
779312726 607.784 526.056 607.784 526.056 3.36 2.91
779312743 608.747 526.708 608.747 526.708 3.36 2.92
779312759 610.525 527.808 610.525 527.808 3.36 2.92
779312776 613.652 529.767 613.652 529.767 3.35 2.91
779312793 793.091 515.621 793.091 515.621 3.37 2.92
779312809 866.619 502.419 866.619 502.419 3.37 2.93
779312843 872.243 483.088 872.243 483.088 3.37 2.93
779312859 875.178 480.039 875.178 480.039 3.36 2.94
779312909 877.397 472.906 877.397 472.906 3.36 2.94
779312943 877.896 469.152 877.896 469.152 3.36 2.93
779312960 880.161 465.781 880.161 465.781 3.35 2.92
779312976 881.41 464.123 881.41 464.123 3.35 2.91
779312993 881.774 461.473 881.774 461.473 3.34 2.91
779313010 883.211 459.969 883.211 459.969 3.34 2.9
779313026 871.149 458.411 871.149 458.411 3.34 2.9
779313043 639.675 461.051 639.675 461.051 0 2.88
779313060 479.304 465.073 479.304 465.073 3.33 2.86
779313076 487.214 470.068 487.214 470.068 3.33 2.84
779313093 483.303 474.852 483.303 474.852 3.34 2.83
779313110 485.06 483.23 485.06 483.23 3.34 2.83
779313143 485.639 487.49 485.639 487.49 3.33 2.83
779313160 486.237 488.972 486.237 488.972 3.33 2.82
779313210 485.977 493.986 485.977 493.986 3.32 2.81
779313243 486.349 496.701 486.349 496.701 3.31 2.79
779313260 487.217 497.217 487.217 497.217 3.3 2.78
779313276 487.501 498.013 487.501 498.013 3.29 2.78
779313293 487.848 499.491 487.848 499.491 3.28 2.77
779313310 489.792 498.296 489.792 498.296 3.27 2.77
779313326 625.661 484.099 625.661 484.099 3.26 2.76
779313343 665.561 434.654 665.561 434.654 3.25 2.77
779313360 666.506 427.856 666.506 427.856 3.24 2.77
779313376 673.306 422.341 673.306 422.341 3.23 2.77
779313393 676.933 421.766 676.933 421.766 3.22 2.78
779313410 676.611 422.06 676.611 422.06 3.21 2.78
779313426 677.014 422.953 677.014 422.953 3.21 2.79
779313443 676.526 423.877 676.526 423.877 3.21 2.8
779313460 677.445 421.673 677.445 421.673 3.21 2.8
779313476 677.576 421.668 677.576 421.668 3.21 2.81
779313510 677.242 421.937 677.242 421.937 3.21 2.82
779313526 677.798 420.404 677.798 420.404 3.2 2.82
779313543 678.064 421.442 678.064 421.442 3.2 2.81
