#IMAGE
2 LARGE_TARGETS
779569371 432.942 212.295 432.942 212.295 3.97 3.37
779569388 431.346 215.184 431.346 215.184 3.97 3.38
779569405 432.801 212.234 432.801 212.234 3.98 3.38
779569421 432.73 214.116 432.73 214.116 3.99 3.38
779569471 445.034 215.371 445.034 215.371 4 3.39
779569488 438.498 212.433 438.498 212.433 4.01 3.39
779569505 442.009 213.508 442.009 213.508 4.01 3.4
779569521 440.258 211.291 440.258 211.291 4.03 3.39
779569538 450.116 208.34 450.116 208.34 4.04 3.4
779569555 447.116 208.178 447.116 208.178 4.04 3.4
779569571 446.387 206.557 446.387 206.557 4.04 3.4
0-test-01-different1->S
0-test-02-same1 0
779570905 471.604 198.325 471.604 198.325 4.21 3.51
779570922 570.548 270.514 570.548 270.514 4.21 3.51
779570940 561.874 289.687 561.874 289.687 4.21 3.51
779570956 567.014 290.58 567.014 290.58 4.21 3.51
779570972 570.032 294.825 570.032 294.825 4.21 3.51
779570989 572.983 295.88 572.983 295.88 4.21 3.5
779571005 584.599 301.367 584.599 301.367 4.21 3.5
779571022 582.013 302.325 582.013 302.325 4.21 3.5
779571039 579.268 302.012 579.268 302.012 4.2 3.5
779571055 585.629 303.051 585.629 303.051 4.2 3.51
779571089 578.64 303.706 578.64 303.706 4.19 3.5
779571122 583.189 303.443 583.189 303.443 4.19 3.51
779571139 583.197 305.234 583.197 305.234 4.19 3.5
779571155 587.655 306.339 587.655 306.339 4.18 3.5
779571189 588.68 308.061 588.68 308.061 4.19 3.49
779571206 589.057 308.31 589.057 308.31 4.19 3.49
779571222 589.737 307.897 589.737 307.897 4.19 3.49
779571239 589.343 306.574 589.343 306.574 4.19 3.48
779571256 586.668 307.768 586.668 307.768 4.19 3.47
779571272 449.628 370.606 449.628 370.606 4.19 3.46
779571289 452.419 358.997 452.419 358.997 4.19 3.44
779571305 453.234 372.602 453.234 372.602 4.18 3.45
779571322 451.173 376.252 451.173 376.252 4.18 3.43
779571339 451.275 376.621 451.275 376.621 4.18 3.41
779571356 451.273 379.721 451.273 379.721 4.18 3.4
779571389 447.194 368.793 447.194 368.793 4.17 3.39
779571439 193.715 507.672 193.715 507.672 0 0
779571456 213.024 833.937 213.024 833.937 0 0
779571639 503.242 525.333 503.242 525.333 4.02 0
779571656 600.256 507.951 600.256 507.951 4.03 3.01
779571673 477.879 505.407 477.879 505.407 4.17 3.06
779571689 458.121 496.398 458.121 496.398 4.29 3.09
779571706 457.729 488.577 457.729 488.577 4.19 3.11
779571739 468.74 490.293 468.74 490.293 4.17 3.12
779571756 521.422 485.02 521.422 485.02 4.14 3.14
779571773 518.89 479.068 518.89 479.068 4.12 3.16
779571806 519.259 481.072 519.259 481.072 4.1 3.17
779571823 459.537 467.463 459.537 467.463 4.09 3.19
779571839 447.753 443.178 447.753 443.178 4.08 3.2
779571856 438.953 440.484 438.953 440.484 4.07 3.2
779571906 418.814 435.052 418.814 435.052 4.07 3.21
779571939 409.814 439.197 409.814 439.197 4.06 3.22
779571956 413.192 430.164 413.192 430.164 4.05 3.22
779571973 410.624 427.204 410.624 427.204 4.05 3.22
779571989 414.66 427.445 414.66 427.445 4.05 3.23
779572006 422.441 424.031 422.441 424.031 4.04 3.23
779572023 420.561 423.228 420.561 423.228 4.02 3.22
779572039 421.148 422.149 421.148 422.149 4.03 3.21
779572056 416.079 419.597 416.079 419.597 4.01 3.21
779572073 412.254 419.94 412.254 419.94 4.01 3.2
779572089 416.202 419.443 416.202 419.443 3.99 3.21
779572106 418.789 419.068 418.789 419.068 3.98 3.2
779572123 419.633 417.518 419.633 417.518 3.97 3.19
779572139 418.206 415.912 418.206 415.912 3.95 3.18
779572156 417.845 415.632 417.845 415.632 3.95 3.18
779572206 420.912 414.478 420.912 414.478 3.94 3.17
779572240 417.597 414.558 417.597 414.558 3.94 3.16
779572256 417.76 414.234 417.76 414.234 3.93 3.15
779572289 416.866 413.859 416.866 413.859 3.91 3.14
779572306 416.603 413.842 416.603 413.842 3.9 3.14
779572323 415.388 413.667 415.388 413.667 3.9 3.13
779572340 414.172 412.202 414.172 412.202 3.89 3.12
779572356 412.425 409.204 412.425 409.204 3.88 3.11
779572373 411.393 405.307 411.393 405.307 3.87 3.11
779572390 412.001 402.767 412.001 402.767 3.87 3.11
779572406 412.596 399.616 412.596 399.616 3.87 3.11
779572423 411.395 398.73 411.395 398.73 3.86 3.1
779572440 412.077 394.746 412.077 394.746 3.85 3.1
779572456 411.762 396.84 411.762 396.84 3.85 3.09
779572490 412.682 395.615 412.682 395.615 3.85 3.09
779572506 413.424 395.497 413.424 395.497 3.85 3.1
779572523 415.746 394.532 415.746 394.532 3.85 3.1
779572540 416.876 394.409 416.876 394.409 3.84 3.11
779572556 417.175 396.692 417.175 396.692 3.85 3.11
779572573 417.008 399.282 417.008 399.282 3.85 3.11
779572590 416.928 400.845 416.928 400.845 3.86 3.1
779572606 415.887 403.487 415.887 403.487 3.86 3.1
779572623 415.212 404.4 415.212 404.4 3.85 3.1
779572640 414.779 406.305 414.779 406.305 3.85 3.11
779572656 415.963 407.458 415.963 407.458 3.84 3.11
779572673 523.227 407.359 523.227 407.359 3.84 3.12
779572690 503.469 405.737 503.469 405.737 3.84 3.12
779572706 519.62 405.47 519.62 405.47 3.85 3.13
779572740 523.383 404.326 523.383 404.326 3.84 3.14
779572756 524.533 403.731 524.533 403.731 3.85 3.15
779572806 528.879 400.531 528.879 400.531 3.85 3.14
779572840 525.279 398.155 525.279 398.155 3.86 3.14
779572856 524.132 393.314 524.132 393.314 3.87 3.14
779572873 522.7 391.027 522.7 391.027 3.87 3.13
779572890 523.067 388.848 523.067 388.848 3.88 3.14
779572908 523.031 388.295 523.031 388.295 3.89 3.14
779572923 524.347 387.987 524.347 387.987 3.9 3.15
779572940 524.887 386.798 524.887 386.798 3.91 3.15
779572957 524.709 386.086 524.709 386.086 3.91 3.15
779572975 525.398 385.823 525.398 385.823 3.92 3.16
779573006 528.084 384.078 528.084 384.078 3.93 3.15
779573023 526.815 383.482 526.815 383.482 3.93 3.16
779573056 523.852 382.694 523.852 382.694 3.93 3.16
779573073 523.507 382.751 523.507 382.751 3.94 3.15
779573106 526.691 381.547 526.691 381.547 3.93 3.16
779573123 530.49 380.625 530.49 380.625 3.93 3.16
779573156 531.071 380.664 531.071 380.664 3.94 3.16
779573173 531.795 380.881 531.795 380.881 3.94 3.16
779573190 532.106 381.411 532.106 381.411 3.93 3.16
779573206 533.797 382.508 533.797 382.508 3.93 3.15
779573223 534.395 384.257 534.395 384.257 3.92 3.15
779573242 534.525 386.703 534.525 386.703 3.92 3.15
779573256 534.349 390.004 534.349 390.004 3.92 3.16
779573273 536.532 393.306 536.532 393.306 3.92 3.16
779573290 538.286 398.069 538.286 398.069 3.93 3.16
779573306 537.165 399.443 537.165 399.443 3.94 3.16
779573323 534.78 398.977 534.78 398.977 3.94 3.15
779573340 532.17 397.847 532.17 397.847 3.93 3.15
779573356 529.594 397.25 529.594 397.25 3.93 3.15
779573406 530.118 397.981 530.118 397.981 3.93 3.15
779573423 530.404 397.772 530.404 397.772 3.93 3.15
0-test-02-same1 1
779574374 412.068 276.988 412.068 276.988 3.89 3.15
779574424 408.844 271.35 408.844 271.35 3.88 3.15
779574440 408.239 268.272 408.239 268.272 3.88 3.15
779574457 406.871 266.241 406.871 266.241 3.88 3.15
779574474 405.81 264.734 405.81 264.734 3.88 3.16
779574490 406.436 263.323 406.436 263.323 3.87 3.16
779574507 408.205 260.22 408.205 260.22 3.87 3.15
779574524 411.577 259.434 411.577 259.434 3.86 3.15
779574540 413.575 257.796 413.575 257.796 3.86 3.15
779574557 414.072 258.466 414.072 258.466 3.86 3.15
779574574 416.97 257.636 416.97 257.636 3.86 3.16
779574590 417.352 257.873 417.352 257.873 3.87 3.16
779574607 419.964 259.349 419.964 259.349 3.87 3.17
779574624 422.541 261.301 422.541 261.301 3.87 3.17
779574640 424.942 263.966 424.942 263.966 3.88 3.18
779574657 478.266 265.722 478.266 265.722 3.87 3.19
779574674 499.791 266.202 499.791 266.202 3.87 3.2
779574690 501.267 267.63 501.267 267.63 3.87 3.21
779574724 503.252 267.631 503.252 267.631 3.87 3.22
779574757 503.902 268.071 503.902 268.071 3.87 3.23
779574774 502.534 266.95 502.534 266.95 3.87 3.23
779574790 503.639 266.146 503.639 266.146 3.88 3.24
779574807 503.17 264.948 503.17 264.948 3.89 3.25
779574824 503.973 262.435 503.973 262.435 3.89 3.24
779574840 505.665 258.998 505.665 258.998 3.89 3.24
779574857 508.554 256.826 508.554 256.826 3.89 3.24
779574874 511.408 255.152 511.408 255.152 3.89 3.23
779574890 511.663 254.795 511.663 254.795 3.89 3.23
779574907 510.375 254.486 510.375 254.486 3.89 3.22
779574924 504.947 256.378 504.947 256.378 3.88 3.21
779574941 490.364 175.814 490.364 175.814 3.88 3.21
779574974 467.232 210.345 467.232 210.345 3.87 3.21
779575024 462.868 201.99 462.868 201.99 3.86 3.2
779575041 459.115 187.791 459.115 187.791 3.85 3.2
779575057 453.544 182.527 453.544 182.527 3.85 3.19
779575074 450.422 180.083 450.422 180.083 3.85 3.18
779575091 448.333 178.397 448.333 178.397 3.84 3.18
779575107 449.667 179.053 449.667 179.053 3.83 3.18
779575124 589.508 175.296 589.508 175.296 3.84 3.19
779575141 758.214 177.828 758.214 177.828 3.83 3.2
779575174 838.674 175.68 838.674 175.68 3.84 3.21
779575191 845.722 177.459 845.722 177.459 3.84 3.23
779575207 844.506 175.213 844.506 175.213 3.85 3.24
779575224 845.507 173.55 845.507 173.55 3.86 3.25
779575241 845.832 173.122 845.832 173.122 3.86 3.25
779575274 844.912 173.305 844.912 173.305 3.86 3.25
779575291 844.541 173.131 844.541 173.131 3.86 3.25
779575307 844.044 172.621 844.044 172.621 3.86 3.25
779575324 844.697 171.645 844.697 171.645 3.86 3.25
779575341 844.707 171.858 844.707 171.858 3.86 3.26
779575374 673.92 170.523 673.92 170.523 3.87 3.27
779575391 510.127 170.494 510.127 170.494 3.88 3.26
779575407 498.157 170.015 498.157 170.015 3.9 3.26
779575424 482.897 170.237 482.897 170.237 3.91 3.25
779575441 484.029 172.543 484.029 172.543 3.91 3.24
779575457 477.538 172.867 477.538 172.867 3.92 3.24
779575474 475.948 174.376 475.948 174.376 3.92 3.24
779575491 473.7 175.46 473.7 175.46 3.93 3.23
779575507 471.698 176.736 471.698 176.736 3.93 3.23
779575524 470.292 176.73 470.292 176.73 3.93 3.22
779575541 470.251 176.195 470.251 176.195 3.93 3.23
779575574 468.099 172.712 468.099 172.712 3.94 3.23
779575591 467.569 167.737 467.569 167.737 3.94 3.23
779575607 465.622 159.282 465.622 159.282 3.93 3.23
779575624 465.477 155.106 465.477 155.106 3.93 3.23
779575641 463.58 144.544 463.58 144.544 3.93 3.23
779575657 463.775 146.555 463.775 146.555 3.92 3.23
779575674 464.336 142.783 464.336 142.783 3.91 3.23
779575691 465.155 143.32 465.155 143.32 3.91 3.23
779575708 651.098 139.949 651.098 139.949 3.9 3.23
779575724 717.603 148.139 717.603 148.139 3.89 3.24
779575741 717.18 142.221 717.18 142.221 3.88 3.24
779575758 723.764 145.296 723.764 145.296 3.87 3.23
779575774 725.725 150.49 725.725 150.49 3.86 3.22
779575791 729.436 156.946 729.436 156.946 3.87 3.22
779575841 732.329 154.801 732.329 154.801 3.87 3.22
779575874 736.277 161.748 736.277 161.748 3.88 3.22
779575908 734.588 163.613 734.588 163.613 3.89 3.24
779575924 544.872 161.627 544.872 161.627 3.9 3.24
779575941 479.676 166.075 479.676 166.075 3.92 3.25
779575958 476.415 168.43 476.415 168.43 3.93 3.25
779575974 471.769 170.923 471.769 170.923 3.94 3.25
779575991 472.899 171.501 472.899 171.501 3.95 3.26
779576008 472.098 172.631 472.098 172.631 3.96 3.26
779576024 477.116 174.606 477.116 174.606 3.98 3.26
779576041 475.769 175.026 475.769 175.026 4 3.27
779576058 476.985 177.761 476.985 177.761 4.01 3.28
779576074 476.713 177.558 476.713 177.558 4 3.29
779576091 477.542 179.985 477.542 179.985 4.01 3.29
779576124 477.328 182.26 477.328 182.26 4.02 3.3
779576141 478.701 183.168 478.701 183.168 4.02 3.3
779576158 478.261 183.493 478.261 183.493 4.01 3.29
779576174 477.785 183.862 477.785 183.862 4.01 3.3
779576191 477.414 185.621 477.414 185.621 4.01 3.29
779576224 616.778 188.131 616.778 188.131 4 3.3
779576241 657.889 186.981 657.889 186.981 3.99 3.29
779576259 659.343 187.595 659.343 187.595 3.99 3.29
779576274 668.446 187.126 668.446 187.126 3.99 3.29
779576291 675.127 188.634 675.127 188.634 3.98 3.29
779576308 678.621 186.876 678.621 186.876 3.98 3.3
779576324 681.322 185.617 681.322 185.617 3.97 3.31
779576341 682.279 184.779 682.279 184.779 3.97 3.31
779576391 679.058 184.147 679.058 184.147 3.96 3.3
779576424 677.112 183.451 677.112 183.451 3.96 3.3
779576441 676.46 182.426 676.46 182.426 3.97 3.3
779576458 676.775 180.599 676.775 180.599 3.97 3.29
779576474 676.03 179.386 676.03 179.386 3.98 3.28
779576491 677.948 175.507 677.948 175.507 3.98 3.28
779576508 677.571 172.431 677.571 172.431 3.98 3.29
779576525 679.341 169.281 679.341 169.281 3.99 3.3
779576541 680.205 167.819 680.205 167.819 4 3.3
779576558 682.044 167.691 682.044 167.691 4 3.31
779576575 681.593 168.418 681.593 168.418 4 3.32
779576591 728.492 170.526 728.492 170.526 4.01 3.33
779576608 885.162 174.137 885.162 174.137 4 3.33
779576625 885.015 170.854 885.015 170.854 4 3.34
779576641 884.104 170.982 884.104 170.982 3.99 3.35
779576658 885.568 172.362 885.568 172.362 3.99 3.35
779576675 887.121 175.231 887.121 175.231 3.99 3.36
779576691 888.763 174.207 888.763 174.207 3.99 3.36
779576708 889.432 175.762 889.432 175.762 3.99 3.37
779576725 889.875 178.632 889.875 178.632 3.99 3.37
779576741 891.213 179.886 891.213 179.886 3.99 3.36
779576758 891.729 180.427 891.729 180.427 3.98 3.36
779576775 892.242 180.135 892.242 180.135 3.98 3.36
779576791 893.016 177.982 893.016 177.982 3.98 3.35
779576808 892.636 177.327 892.636 177.327 3.98 3.35
779576841 893.498 177.015 893.498 177.015 3.98 3.34
779576858 892.923 176.597 892.923 176.597 3.98 3.34
779576875 893.564 175.599 893.564 175.599 3.98 3.33
779576891 893.531 176.02 893.531 176.02 3.99 3.32
779576908 894.634 176.807 894.634 176.807 3.99 3.33
779576941 894.957 175.155 894.957 175.155 3.99 3.33
779576975 644.011 177.374 644.011 177.374 4 3.32
779576991 496.808 177.728 496.808 177.728 4.01 3.3
779577008 500.079 178.399 500.079 178.399 4.02 3.3
779577041 495.334 180.759 495.334 180.759 4.03 3.29
779577058 491.08 181.894 491.08 181.894 4.04 3.28
779577075 490.442 181.703 490.442 181.703 4.04 3.27
779577092 486.646 182.099 486.646 182.099 4.03 3.27
779577108 483.978 184.48 483.978 184.48 4.02 3.26
779577141 485.262 185.172 485.262 185.172 4.02 3.25
779577158 487.121 187.264 487.121 187.264 4.02 3.25
779577175 486.823 189.568 486.823 189.568 4.01 3.25
779577191 487.464 190.64 487.464 190.64 4.01 3.24
779577208 487.402 191.773 487.402 191.773 4.01 3.23
779577242 485.015 193.655 485.015 193.655 4.01 3.22
779577275 484.348 194.906 484.348 194.906 4 3.22
779577292 486.763 194.34 486.763 194.34 3.99 3.22
779577308 654.841 198.728 654.841 198.728 3.98 3.22
779577325 749.971 203.915 749.971 203.915 3.97 3.23
779577342 749.511 205.921 749.511 205.921 3.97 3.24
779577358 751.019 209.685 751.019 209.685 3.96 3.25
779577375 752.963 214.325 752.963 214.325 3.96 3.25
779577392 753.518 215.235 753.518 215.235 3.96 3.25
779577408 752.672 216.13 752.672 216.13 3.95 3.26
779577425 749.757 214.105 749.757 214.105 3.95 3.26
779577442 748.778 216.297 748.778 216.297 3.95 3.26
779577458 749.588 219.037 749.588 219.037 3.95 3.26
779577475 748.83 222.037 748.83 222.037 3.95 3.26
779577492 749.459 224.205 749.459 224.205 3.95 3.25
779577509 748.18 223.469 748.18 223.469 3.95 3.25
779577542 747.617 224.565 747.617 224.565 3.95 3.25
779577592 747.288 224.414 747.288 224.414 3.96 3.25
779577609 746.793 224.97 746.793 224.97 3.96 3.25
779577642 746.368 224.172 746.368 224.172 3.96 3.25
779577659 850.808 226.517 850.808 226.517 3.97 3.25
779577675 850.849 229.229 850.849 229.229 3.97 3.27
779577692 854.737 230.027 854.737 230.027 3.97 3.26
779577709 853.742 229.289 853.742 229.289 3.97 3.26
779577742 853.642 230.068 853.642 230.068 3.96 3.26
779577759 854.841 231.662 854.841 231.662 3.96 3.26
779577775 856.752 233.308 856.752 233.308 3.95 3.26
779577792 858.536 234.506 858.536 234.506 3.95 3.26
779577809 859.404 235.894 859.404 235.894 3.95 3.27
779577825 861.016 237.805 861.016 237.805 3.94 3.28
779577842 860.974 239.171 860.974 239.171 3.94 3.28
779577859 863.374 239.83 863.374 239.83 3.94 3.28
779577892 863.739 239.606 863.739 239.606 3.93 3.28
779577909 862.536 240.853 862.536 240.853 3.93 3.27
779577925 862.97 242.05 862.97 242.05 3.93 3.27
779577942 862.035 242.626 862.035 242.626 3.93 3.26
779577959 861.798 243.142 861.798 243.142 3.93 3.27
779577975 858.993 242.887 858.993 242.887 3.93 3.27
779577992 856.204 242.38 856.204 242.38 3.93 3.26
779578009 855.418 242.793 855.418 242.793 3.93 3.27
779578025 852.781 242.286 852.781 242.286 3.92 3.27
779578042 852.439 241.831 852.439 241.831 3.92 3.28
779578059 849.849 241.383 849.849 241.383 3.92 3.28
779578092 847.617 240.368 847.617 240.368 3.92 3.29
779578109 847.005 238.983 847.005 238.983 3.91 3.29
779578142 846.117 238.244 846.117 238.244 3.92 3.29
779578159 846.056 236.418 846.056 236.418 3.91 3.28
779578176 847.583 235.335 847.583 235.335 3.92 3.28
779578192 849.926 236.24 849.926 236.24 3.92 3.28
779578209 854.435 235.902 854.435 235.902 3.92 3.28
779578226 856.542 235.68 856.542 235.68 3.92 3.28
779578242 859.811 234.337 859.811 234.337 3.92 3.28
779578259 861.103 234.369 861.103 234.369 3.92 3.29
779578276 862.207 233.582 862.207 233.582 3.92 3.3
779578292 862.772 232.641 862.772 232.641 3.91 3.31
779578309 860.464 232.92 860.464 232.92 3.91 3.33
779578342 861.935 232.172 861.935 232.172 3.92 3.34
779578359 859.437 231.909 859.437 231.909 3.92 3.35
779578376 857.244 230.748 857.244 230.748 3.92 3.36
779578392 856.36 229.41 856.36 229.41 3.92 3.37
779578409 853.386 228.196 853.386 228.196 3.92 3.39
779578442 861.926 227.299 861.926 227.299 3.92 3.39
779578459 856.704 225.917 856.704 225.917 3.92 3.39
779578476 853.222 225.15 853.222 225.15 3.95 3.39
779578492 958.476 238.947 958.476 238.947 4 3.39
779578509 894.821 244.752 894.821 244.752 3.99 3.4
779578526 803.413 227.809 803.413 227.809 4.02 3.39
779578542 810.745 225.956 810.745 225.956 4.01 3.39
779578559 814.035 224.326 814.035 224.326 4.01 3.39
779578576 791.75 223.547 791.75 223.547 4.01 3.39
779578592 792.184 220.595 792.184 220.595 4 3.38
779578609 787.923 219.765 787.923 219.765 4 3.38
779578642 785.978 218.705 785.978 218.705 4 3.37
779578659 783.576 214.644 783.576 214.644 4 3.36
779578676 783.759 213.206 783.759 213.206 4 3.36
779578709 786.258 213.595 786.258 213.595 4 3.36
779578742 598.233 213.189 598.233 213.189 4 3.36
779578759 480.841 212.927 480.841 212.927 4.01 3.35
779578776 487.283 212.561 487.283 212.561 4.01 3.34
779578792 481.627 212.67 481.627 212.67 4.01 3.34
779578809 477.895 211.206 477.895 211.206 4.01 3.34
779578826 479.755 210.976 479.755 210.976 4.02 3.33
779578842 479.021 209.039 479.021 209.039 4.03 3.34
779578859 478.208 206.837 478.208 206.837 4.02 3.34
779578876 476.076 207.402 476.076 207.402 4.02 3.34
779578909 472.714 205.947 472.714 205.947 4.03 3.34
779578926 472.7 201.956 472.7 201.956 4.02 3.35
779578942 472.815 200.255 472.815 200.255 4.03 3.35
779578959 472.386 197.274 472.386 197.274 4.03 3.36
779578976 471.131 195.946 471.131 195.946 4.04 3.36
779578992 471.3 193.917 471.3 193.917 4.05 3.37
779579009 472.265 192.429 472.265 192.429 4.05 3.37
779579026 532.599 191.208 532.599 191.208 4.04 3.37
779579042 641.893 192.531 641.893 192.531 4.04 3.38
779579059 639.731 190.646 639.731 190.646 4.05 3.39
779579076 645.594 190.312 645.594 190.312 4.04 3.39
779579092 649.185 189.237 649.185 189.237 4.04 3.39
779579109 649.992 190.354 649.992 190.354 4.04 3.38
779579126 649.531 191.657 649.531 191.657 4.04 3.38
779579142 645.644 196.414 645.644 196.414 4.03 3.37
779579159 755.095 286.221 755.095 286.221 4 3.32
779579176 124.647 740.436 124.647 740.436 3.9 3.34
779579209 428.003 712.713 428.003 712.713 4 0
779579242 547.267 186.954 547.267 186.954 3.99 3.41
779579259 555.172 188.195 555.172 188.195 3.96 3.43
779579292 377.221 208.087 377.221 208.087 3.98 3.41
779579309 419.341 211.653 419.341 211.653 3.98 3.4
779579326 417.991 215.507 417.991 215.507 3.98 3.39
779579359 420.858 206.746 420.858 206.746 3.99 3.37
779579376 422.326 210.065 422.326 210.065 4 3.35
779579392 423.095 208.244 423.095 208.244 4 3.33
779579409 422.623 208.948 422.623 208.948 4 3.32
