suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,score
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,134,0,0,0.524975,2.98604,1740,19,990.238,416.762,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,114,0,0,6.66491,2.99288,1740,19,761.944,253.889,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,47,0,0,2.00166,2.98546,1740,19,768.625,337.5,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,60,0,0,1.13922,2.92089,1740,19,784.8,292.6,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,47,0,0,9.3456,2.97893,1740,19,1174.63,356.125,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,47,0,0,1.8043,2.99924,1740,19,1219.63,416.875,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,87,0,0,0.539387,3.05656,1740,19,1213.57,438.643,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,100,0,0,0.682086,3.11367,1740,19,1200,413.5,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,54,0,0,1.37335,3.10667,1740,19,1246.78,380,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,148,0,0,0.133532,3.09001,1740,19,1242.74,383.87,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,133,0,0,1.25134,3.03463,1740,19,1213.86,427.619,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,127,0,0,1.94973,3.01451,1740,19,1240.25,350.3,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,60,0,0,9.09758,2.93874,1740,19,862.1,281.8,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,121,0,0,0.164352,2.98937,1740,19,862.105,288.684,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,114,0,0,7.91351,2.98901,1740,19,1185.89,369,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,53,0,0,0.546931,3.02699,1740,19,1206.22,358.444,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,174,0,0,1.51518,3.01229,1740,19,1215.89,421.185,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,47,0,0,1.20948,2.92132,1740,19,1167.75,405.375,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,100,1,0,0,3.08557,1706,17,952.563,423.188,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,107,1,0,0.722338,3.05024,1706,17,938.882,450.176,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,94,1,0,5.52605,3.03708,1706,17,796.2,267,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,47,1,0,1.16253,2.97749,1706,17,749,279,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,74,1,0,1.49789,2.99348,1706,17,796.583,319.917,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,60,1,0,9.02564,2.96422,1706,17,1171.3,390,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,248,1,0,1.11881,3.03625,1706,17,1198.55,428.132,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,87,1,0,1.0389,3.04474,1706,17,1210,386.143,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,187,1,0,0.833932,3.01941,1706,17,1199.79,419.552,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,53,1,0,0.995279,2.97332,1706,17,1183.67,458,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,141,1,0,1.49948,2.8991,1706,17,1211.23,401.545,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,53,1,0,7.95921,2.93791,1706,17,883.444,329.778,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,67,1,0,0.374477,2.99107,1706,17,877.909,344.455,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,60,1,0,0.509078,3.03336,1706,17,893.4,329.8,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,87,1,0,7.36909,3.00337,1706,17,1199,384.071,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,67,1,0,0.695842,3.01131,1706,17,1224.45,398.273,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-4,N/A,N/A,174,1,0,1.01751,3.0004,1706,17,1222.48,440.852,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,60,0,0,0,2.87562,604,6,1142.2,379.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,114,0,0,1.74412,2.94121,604,6,1142.44,452.278,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,54,0,0,9.4027,2.98236,604,6,748.444,504.333,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,114,0,0,12.5964,3.03309,604,6,1237.61,284.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,115,0,0,0.957661,3.01705,604,6,1274,267.611,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,147,0,0,0.988263,3.02775,604,6,1242.65,294.652,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,60,1,0,0,2.95643,596,6,1125.5,383.7,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,100,1,0,1.58349,2.97535,596,6,1095.88,443.063,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,74,1,0,8.49124,3.11922,596,6,742.583,502.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,94,1,0,12.8204,3.00781,596,6,1253.47,309.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,94,1,0,0.933028,2.95517,596,6,1284,285.267,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-4,same,D,174,1,0,1.47827,2.94489,596,6,1235.41,323.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,47,0,0,0,3.12732,1673,20,990.375,422.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,108,0,0,0.408284,3.07417,1673,20,1005.41,414.353,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,67,0,0,0.803263,3.04506,1673,20,971.818,416.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,127,0,0,6.42918,3.0271,1673,20,1211.8,291.6,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,53,0,0,0.94302,2.99678,1673,20,1205.11,252.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,74,0,0,13.8761,2.85446,1673,20,710.417,579.417,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,175,0,0,0.959082,2.85683,1673,20,686.111,611.407,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,74,0,0,1.01952,2.80642,1673,20,691.833,569.083,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,54,0,0,12.3349,2.86697,1673,20,1158.56,329.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,67,0,0,1.02683,2.85003,1673,20,1162.45,286.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,74,0,0,1.65027,2.85785,1673,20,1160.17,217.167,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,67,0,0,2.95377,2.90092,1673,20,1159.73,341,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,81,0,0,0.231323,2.92908,1673,20,1160.92,350.615,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,68,0,0,1.36643,2.93499,1673,20,1184.91,298.636,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,60,0,0,12.248,2.84236,1673,20,721.8,537.3,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,95,0,0,0.751362,2.76519,1673,20,723.4,568.733,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,60,0,0,12.3595,2.80343,1673,20,1169.4,290.1,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,215,0,0,0.936118,2.79338,1673,20,1206.18,303.697,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,47,0,0,1.36182,2.9054,1673,20,1206.13,360.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,60,0,0,2.95848,2.90538,1673,20,1221.7,237.7,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,168,1,0,0,3.11497,1661,17,974.923,452.077,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,67,1,0,1.06558,3.02687,1661,17,968.455,407.909,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,80,1,0,6.49094,2.95568,1661,17,1214.92,290.385,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,67,1,0,1.34493,2.89958,1661,17,1237.73,341.909,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,80,1,0,13.1272,2.95188,1661,17,713.692,538.462,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,154,1,0,0.412737,2.89954,1661,17,701.833,551.042,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,107,1,0,0.4162,2.85358,1661,17,714.235,563.294,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,94,1,0,11.5897,2.82184,1661,17,1155.47,345.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,73,1,0,0.890487,2.80847,1661,17,1173.42,312.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,93,1,0,0.55459,2.83009,1661,17,1151.13,305.933,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,81,1,0,1.32129,2.87533,1661,17,1148.62,361.231,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,94,1,0,1.79725,2.90191,1661,17,1188.47,297.333,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,94,1,0,12.6339,2.92207,1661,17,706.467,536.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,74,1,0,1.31823,2.85455,1661,17,715.083,590.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,60,1,0,12.7866,2.78371,1661,17,1203.5,349.7,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,221,1,0,1.04395,2.78321,1661,17,1168.35,323.676,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-5,N/A,N/A,54,1,0,1.95924,2.83997,1661,17,1246.22,297.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,87,0,0,0,2.96398,446,6,1124.07,351.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,120,0,0,0.765181,2.9368,446,6,1138,322.632,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,46,0,0,6.47349,3.01814,446,6,1267.38,562.25,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,60,0,0,0.755735,3.02101,446,6,1237.9,573.8,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,80,0,0,13.2699,3.03658,446,6,688.462,437.923,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,53,0,0,0.821413,3.06178,446,6,703.778,407.111,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,154,1,0,0,2.945,455,5,1126.67,362.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,53,1,0,0.78211,2.96842,455,5,1096.67,375.667,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,114,1,0,4.91832,3.01314,455,5,1237.56,526.667,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,87,1,0,13.2096,3.06185,455,5,684.643,418.857,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-5,different,D,47,1,0,0.950894,3.10101,455,5,678.5,379.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,47,0,0,0,2.96389,1510,17,983.75,370.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,94,0,0,1.56858,3.02323,1510,17,918.267,364.933,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,120,0,0,7.51938,2.95571,1510,17,1216.21,257.316,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,94,0,0,2.49448,2.90294,1510,17,1216.67,361.867,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,60,0,0,10.5603,2.82589,1510,17,772,411.4,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,74,0,0,0.869356,2.80523,1510,17,736.917,421.167,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,81,0,0,0.685271,2.80531,1510,17,764.846,414.538,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,114,0,0,4.00714,2.79235,1510,17,657.722,544.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,53,0,0,11.8597,2.98183,1510,17,1137.78,390.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,154,0,0,1.00373,2.90789,1510,17,1102.42,367.917,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,101,0,0,3.30879,2.83929,1510,17,1186.44,257.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,168,0,0,0.641339,2.9255,1510,17,1206.65,275.192,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,94,0,0,1.418,2.91136,1510,17,1203.53,215.867,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,47,0,0,14.7004,2.99193,1510,17,664.5,541.25,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,67,0,0,0.931646,2.96875,1510,17,665.091,580.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,88,0,0,13.1687,2.96281,1510,17,1150.5,298,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,54,0,0,0.857087,2.95834,1510,17,1127.89,270.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,201,1,0,0,3.05641,1674,15,952.839,409.903,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,114,1,0,6.21701,2.96883,1674,15,1198.56,320.611,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,81,1,0,1.00395,2.89822,1674,15,1192,362.154,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,220,1,0,9.82175,2.92362,1674,15,780.059,416.265,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,54,1,0,2.57487,2.8941,1674,15,701.667,490.444,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,80,1,0,0.543734,2.90166,1674,15,708.308,512.231,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,60,1,0,9.88993,2.85509,1674,15,1117.3,423.9,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,114,1,0,1.7529,2.84551,1674,15,1143.33,355.222,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,47,1,0,0.489125,2.88641,1674,15,1149.13,374.875,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,74,1,0,2.47888,2.82751,1674,15,1209.17,290.083,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,295,1,0,0.530859,2.84823,1674,15,1211.58,267.978,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,67,1,0,13.2182,3.02032,1674,15,702,509,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,100,1,0,0.628968,3.03815,1674,15,688.5,531.625,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,73,1,0,11.3653,2.89237,1674,15,1140.5,363.083,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,0,0-test-same-6,N/A,N/A,94,1,0,1.09609,2.91949,1674,15,1156.2,319.933,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,180,0,0,0,2.99318,434,4,1139.54,278.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,100,0,0,7.28886,3.0658,434,4,1209.81,577.313,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,81,0,0,0.3105,3.03234,434,4,1212.31,590.077,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,73,0,0,0.848397,3.04619,434,4,1215.33,554.667,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,140,1,0,0,3.04122,441,5,1182.18,300.727,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,53,1,0,0.835897,3.08063,441,5,1170,333.556,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,46,1,0,5.43742,3.04188,441,5,1192.63,560.875,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,114,1,0,0.91289,3.06584,441,5,1230.67,564.778,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,1,0-test-same-6,same,S,88,1,0,0.826822,3.04201,441,5,1259,544.857,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,94,0,0,0,2.99966,1696,14,990.733,406.467,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,114,0,0,1.4278,2.98051,1696,14,991.667,466.278,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,100,0,0,5.75657,3.05789,1696,14,1223.25,396.25,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,73,0,0,13.1354,2.84736,1696,14,696,207.417,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,154,0,0,1.77255,2.77995,1696,14,704.417,281.208,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,101,0,0,9.5646,2.84898,1696,14,1108.63,268.938,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,114,0,0,1.32909,2.83837,1696,14,1163.61,260.167,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,60,0,0,1.14426,2.82611,1696,14,1131,295.3,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,53,0,0,1.65572,2.84323,1696,14,1173.67,350,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,81,0,0,10.1263,2.83926,1696,14,757.385,247.846,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,241,0,0,1.10719,2.84803,1696,14,737.838,205.784,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,121,0,0,0.874209,2.94185,1696,14,709.474,228.947,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,195,0,0,0.785525,2.97989,1696,14,710.6,261.833,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,195,0,0,1.04033,2.96804,1696,14,689.867,223.5,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,73,1,0,0,2.96616,1708,15,945.833,423.833,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,54,1,0,1.31602,3.00631,1708,15,957.222,477.778,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,74,1,0,1.02882,3.04047,1708,15,932.583,442.417,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,54,1,0,5.87803,2.97023,1708,15,1176.44,402.667,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,100,1,0,0.733067,2.91254,1708,15,1192.75,428.688,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,181,1,0,13.0789,2.85999,1708,15,667.393,241.964,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,121,1,0,11.2818,2.80354,1708,15,1140.53,315.158,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,141,1,0,0.505098,2.79252,1708,15,1157.55,327.727,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,60,1,0,1.61408,2.81132,1708,15,1203,377.8,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,86,1,0,11.2645,2.89104,1708,15,742,251.429,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,242,1,0,1.14168,2.95662,1708,15,760.757,207.432,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,127,1,0,0.519467,2.99449,1708,15,779.55,218.4,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,134,1,0,1.64202,3.03468,1708,15,730.571,266.714,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,60,1,0,0.473613,3.01589,1708,15,741.1,249.9,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,0,0-test-different-7,N/A,N/A,201,1,0,1.21409,3.01735,1708,15,706.129,212.968,181,613,677,1125,869,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,108,0,0,0,2.91321,522,7,796.471,319,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,67,0,0,0.81768,2.97348,522,7,786.364,286.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,60,0,0,9.87942,3.06233,522,7,1204.3,281.1,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,80,0,0,1.73457,2.97487,522,7,1276.92,283.923,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,46,0,0,1.68855,3.03583,522,7,1233.63,339.875,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,47,0,0,15.1092,3.03448,522,7,655.5,632.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,114,0,0,0.794749,2.98533,522,7,624.667,619.944,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,61,1,0,0,3.00932,523,6,793.9,361.9,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,113,1,0,0.354745,3.00707,523,6,797.778,347.556,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,134,1,0,10.972,2.97916,523,6,1260.86,302.333,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,114,1,0,1.61908,2.98768,523,6,1211,348.333,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,0,1,0-test-different-7,different,D,47,1,0,13.9825,3.09876,523,6,653.875,564.5,181,613,1061,1125,677,0,0,29
