suj,sujnum,oracion,trial,fixn,screenpos,wn,pos,dur,longoracion,ojoDI,pupila,blink,amp_sac,gaze,nf,fixY
2019_05_30_18_20_54,1,0005,0005,21,1709.94,0,0,101,8,0,3.15223,0,10.8585,1945,23,735.813
2019_05_30_18_20_54,1,0005,0005,22,1725.89,0,0,54,8,0,3.12923,0,0.502005,1945,23,722.111
2019_05_30_18_20_54,1,0005,0005,23,1696.5,0,0,74,8,0,3.08393,0,0.742163,1945,23,732.25
2019_05_30_18_20_54,1,0005,0005,1,599.385,1,2.07692,81,8,1,3.20373,0,0,1818,24,416.308
2019_05_30_18_20_54,1,0005,0005,2,609.357,0.928571,2.57143,86,8,1,3.0751,0,1.00446,1818,24,375.429
2019_05_30_18_20_54,1,0005,0005,3,623.846,0.923077,3.53846,81,8,1,3.07432,0,0.669933,1818,24,399.462
2019_05_30_18_20_54,1,0005,0005,4,617,0.888889,3.11111,54,8,1,3.09623,0,0.430527,1818,24,382.778
2019_05_30_18_20_54,1,0005,0005,5,606.909,1,2.54545,66,8,1,3.10584,0,0.924823,1818,24,420.182
2019_05_30_18_20_54,1,0005,0005,6,624.455,1,3.45455,67,8,1,3.13906,0,1.55464,1818,24,482.909
2019_05_30_18_20_54,1,0005,0005,7,628.462,1,3.76923,81,8,1,3.06456,0,0.635613,1818,24,509.231
2019_05_30_18_20_54,1,0005,0005,8,624.182,1,3.54545,68,8,1,3.11041,0,0.105735,1818,24,508.091
2019_05_30_18_20_54,1,0005,0005,9,723.167,1,9.66667,74,8,1,3.0391,0,3.13661,1818,24,421.5
2019_05_30_18_20_54,1,0005,0005,10,743.182,1.18182,11.0455,140,8,1,3.0855,0,0.613765,1818,24,405.364
2019_05_30_18_20_54,1,0005,0005,11,841.75,3.33333,17.1667,74,8,1,3.0669,0,2.71693,1818,24,462.417
2019_05_30_18_20_54,1,0005,0005,12,875.353,4,19.1765,108,8,1,2.9935,0,0.890937,1818,24,446.176
2019_05_30_18_20_54,1,0005,0005,13,857.154,3.76923,18.0769,80,8,1,3.03279,0,1.24821,1818,24,397.154
2019_05_30_18_20_54,1,0005,0005,14,946.467,4.2,23.6,94,8,1,3.11984,0,2.50895,1818,24,452.667
2019_05_30_18_20_54,1,0005,0005,15,943.083,4.16667,23.4167,74,8,1,3.244,0,0.71874,1818,24,422.75
2019_05_30_18_20_54,1,0005,0005,16,1051.8,6.2,30.4,60,8,1,3.02531,0,2.67734,1818,24,450.6
2019_05_30_18_20_54,1,0005,0005,17,1118.71,7,34.4286,87,8,1,3.06876,0,1.5971,1818,24,450.357
2019_05_30_18_20_54,1,0005,0005,18,1219,8.81818,40.5455,67,8,1,3.09815,0,2.45734,1818,24,473.818
2019_05_30_18_20_54,1,0005,0005,19,1224.69,9,41.2308,81,8,1,3.11936,0,1.90055,1818,24,394.385
2019_05_30_18_20_54,1,0005,0005,20,1253,9,42.75,47,8,1,3.07823,0,0.747507,1818,24,381
2019_05_30_18_20_54,1,0005,0005,21,1290,9,45.0714,87,8,1,3.20118,0,2.34077,1818,24,471.857
2019_05_30_18_20_54,1,0005,0005,22,1718.13,0,0,47,8,1,3.19954,0,11.855,1818,24,737.375
2019_05_30_18_20_54,1,0005,0005,23,1745.73,0,0,67,8,1,3.12707,0,1.12663,1818,24,699.091
2019_05_30_18_20_54,1,0005,0005,24,1719,0,0,47,8,1,3.13921,0,1.01899,1818,24,732.375
2019_05_30_18_20_54,1,0006,0006,1,688.1,1.7,5.1,60,9,0,2.7947,0,0,1784,21,403
2019_05_30_18_20_54,1,0006,0006,2,703.875,2,6.125,47,9,0,2.7618,0,0.376711,1784,21,403.375
2019_05_30_18_20_54,1,0006,0006,3,707.214,2.07143,6.28571,86,9,0,2.78293,0,0.911898,1784,21,441.429
2019_05_30_18_20_54,1,0006,0006,4,630.222,0.888889,1.55556,54,9,0,2.81618,0,1.85495,1784,21,430.778
2019_05_30_18_20_54,1,0006,0006,5,670,1.625,3.875,47,9,0,2.7802,0,1.08621,1784,21,452.875
2019_05_30_18_20_54,1,0006,0006,6,739.286,2.92857,8.21429,87,9,0,2.71526,0,1.97462,1784,21,407.643
2019_05_30_18_20_54,1,0006,0006,7,778.875,3.125,10.75,101,9,0,2.7905,0,1.3828,1784,21,449.938
2019_05_30_18_20_54,1,0006,0006,8,861.588,4.88235,15.8824,107,9,0,2.81843,0,2.09297,1784,21,420.765
2019_05_30_18_20_54,1,0006,0006,9,884.455,5,17.3182,141,9,0,2.79263,0,0.869877,1784,21,449.136
2019_05_30_18_20_54,1,0006,0006,10,825.231,4.07692,13.4615,80,9,0,2.78988,0,1.4144,1784,21,447.154
2019_05_30_18_20_54,1,0006,0006,11,1013.32,5.95455,25.4091,141,9,0,2.80415,0,4.70481,1784,21,386.864
2019_05_30_18_20_54,1,0006,0006,12,975.818,5.81818,23.1818,67,9,0,2.96579,0,0.911259,1784,21,394
2019_05_30_18_20_54,1,0006,0006,13,1112.96,7.5,31.5769,167,9,0,2.87342,0,3.38113,1784,21,430
2019_05_30_18_20_54,1,0006,0006,14,1241,9.90476,39.5714,134,9,0,2.86001,0,3.07083,1784,21,416.476
2019_05_30_18_20_54,1,0006,0006,15,1289.38,7.5,31.375,47,9,0,2.83763,0,1.65019,1784,21,465.875
2019_05_30_18_20_54,1,0006,0006,16,1298.25,6.25,26.875,47,9,0,2.81535,0,1.44181,1784,21,406.125
2019_05_30_18_20_54,1,0006,0006,17,1694.17,0,0,74,9,0,2.95822,0,11.8095,1784,21,714.417
2019_05_30_18_20_54,1,0006,0006,18,1673.83,0,0,115,9,0,2.93834,0,0.566706,1784,21,702.167
2019_05_30_18_20_54,1,0006,0006,19,1730.08,0,0,74,9,0,2.91597,0,1.81878,1784,21,753.583
2019_05_30_18_20_54,1,0006,0006,20,1666.5,0,0,48,9,0,2.9505,0,1.61756,1784,21,730.125
2019_05_30_18_20_54,1,0006,0006,21,1728.1,0,0,60,9,0,2.99106,0,1.53328,1784,21,711.9
2019_05_30_18_20_54,1,0006,0006,1,667.75,1.5,3.875,47,9,1,3.07865,0,0,1685,26,418.75
2019_05_30_18_20_54,1,0006,0006,2,652.111,1.22222,2.66667,53,9,1,3.07795,0,1.75391,1685,26,490.556
2019_05_30_18_20_54,1,0006,0006,3,633.75,0.75,1.875,47,9,1,3.09176,0,1.2224,1685,26,442.75
2019_05_30_18_20_54,1,0006,0006,4,643.25,1,2.25,47,9,1,3.06485,0,0.523205,1685,26,423
2019_05_30_18_20_54,1,0006,0006,5,621.538,0.615385,0.692308,80,9,1,3.06102,0,0.932264,1685,26,455.462
2019_05_30_18_20_54,1,0006,0006,6,713.556,2.11111,6.66667,54,9,1,2.98643,0,2.24316,1685,26,436.222
2019_05_30_18_20_54,1,0006,0006,7,705.5,2,6.21429,87,9,1,2.93633,0,0.302741,1685,26,426.429
2019_05_30_18_20_54,1,0006,0006,8,760.364,2.90909,9.45455,67,9,1,3.00753,0,1.36128,1685,26,442
2019_05_30_18_20_54,1,0006,0006,9,857.909,4.90909,15.8182,67,9,1,2.93962,0,2.79863,1685,26,376.818
2019_05_30_18_20_54,1,0006,0006,10,824.808,3.96154,13.5769,168,9,1,3.02919,0,1.95618,1685,26,451.808
2019_05_30_18_20_54,1,0006,0006,11,787.556,3.22222,11.1111,54,9,1,2.98232,0,1.22425,1685,26,416.556
2019_05_30_18_20_54,1,0006,0006,12,1010.69,5.92308,25.3077,81,9,1,2.94783,0,5.3154,1685,26,408.385
2019_05_30_18_20_54,1,0006,0006,13,1026.5,6.14286,26.1429,88,9,1,2.97565,0,0.420211,1685,26,400.643
2019_05_30_18_20_54,1,0006,0006,14,990.462,6,23.8462,81,9,1,3.01308,0,0.874237,1685,26,407.154
2019_05_30_18_20_54,1,0006,0006,15,1110.13,7.625,31.5,47,9,1,2.97425,0,2.89536,1685,26,427.5
2019_05_30_18_20_54,1,0006,0006,16,1126.11,7.77778,32.3333,54,9,1,2.91639,0,0.727494,1685,26,453.444
2019_05_30_18_20_54,1,0006,0006,17,1157.89,8,34.3333,53,9,1,3.10778,0,1.3193,1685,26,408.222
2019_05_30_18_20_54,1,0006,0006,18,1251.44,10,40.3333,54,9,1,3.04564,0,2.23316,1685,26,410.667
2019_05_30_18_20_54,1,0006,0006,19,1252.2,9.8,40.4,61,9,1,3.08786,0,0.920036,1685,26,449.2
2019_05_30_18_20_54,1,0006,0006,20,1232.11,8.66667,39,54,9,1,3.03933,0,1.48813,1685,26,508.222
2019_05_30_18_20_54,1,0006,0006,21,1303.75,7.5,32.125,47,9,1,3.01837,0,2.24667,1685,26,447.125
2019_05_30_18_20_54,1,0006,0006,22,1701.63,0,0,47,9,1,2.81729,0,11.5196,1685,26,731.625
2019_05_30_18_20_54,1,0006,0006,23,1663,0,0,54,9,1,2.85326,0,1.28479,1685,26,769.111
2019_05_30_18_20_54,1,0006,0006,24,1714.15,0,0,80,9,1,2.80852,0,1.38708,1685,26,741.538
2019_05_30_18_20_54,1,0006,0006,25,1685,0,0,60,9,1,2.79958,0,0.69841,1685,26,739.1
2019_05_30_18_20_54,1,0006,0006,26,1738.89,0,0,53,9,1,2.8572,0,1.28677,1685,26,737.667
2019_05_30_18_20_54,1,0007,0007,1,649.5,0.75,0.75,74,8,0,2.61378,0,0,1515,18,453.667
2019_05_30_18_20_54,1,0007,0007,2,621,0,0,67,8,0,2.58924,0,0.728766,1515,18,442.727
2019_05_30_18_20_54,1,0007,0007,3,645.8,0.3,0.3,60,8,0,2.61798,0,1.12604,1515,18,402.6
2019_05_30_18_20_54,1,0007,0007,4,735.65,2.1,6.05,127,8,0,2.65765,0,2.14844,1515,18,408.35
2019_05_30_18_20_54,1,0007,0007,5,752.727,2.18182,7.09091,67,8,0,2.55307,0,0.423111,1515,18,413.091
2019_05_30_18_20_54,1,0007,0007,6,819.214,2.92857,11.2143,87,8,0,2.68241,0,1.66427,1515,18,392.071
2019_05_30_18_20_54,1,0007,0007,7,821.375,3,11.5,47,8,0,2.75175,0,0.182243,1515,18,384.75
2019_05_30_18_20_54,1,0007,0007,8,860.65,4,13.75,127,8,0,2.75296,0,0.939309,1515,18,387.15
2019_05_30_18_20_54,1,0007,0007,9,917.333,5,17.4333,194,8,0,2.79999,0,1.50882,1515,18,415.133
2019_05_30_18_20_54,1,0007,0007,10,1062.08,6,26.3846,80,8,0,2.74662,0,3.45736,1515,18,406.615
2019_05_30_18_20_54,1,0007,0007,11,1048.25,6,25.6667,74,8,0,2.69954,0,0.460484,1515,18,393.167
2019_05_30_18_20_54,1,0007,0007,12,1011,6,23.1818,67,8,0,2.8412,0,1.12933,1515,18,364
2019_05_30_18_20_54,1,0007,0007,13,1117.8,6.9,30.1,61,8,0,2.8634,0,2.74563,1515,18,406.9
2019_05_30_18_20_54,1,0007,0007,14,1151.13,7.75,32.1875,101,8,0,2.87753,0,0.971192,1515,18,383.563
2019_05_30_18_20_54,1,0007,0007,15,1216.2,8.8,36,60,8,0,2.85354,0,1.5579,1515,18,378.5
2019_05_30_18_20_54,1,0007,0007,16,1250.31,8.30769,35,81,8,0,2.81648,0,0.81698,1515,18,375.692
2019_05_30_18_20_54,1,0007,0007,17,1280.46,1.38462,6,81,8,0,2.81462,0,1.6455,1515,18,437.692
2019_05_30_18_20_54,1,0007,0007,18,1701.4,0,0,60,8,0,3.02215,0,12.0982,1515,18,733.4
2019_05_30_18_20_54,1,0007,0007,1,609.963,0,0,174,8,1,2.92114,0,0,1539,17,449.259
2019_05_30_18_20_54,1,0007,0007,2,728.429,1.92857,5.5,87,8,1,2.85775,0,2.85499,1539,17,432.214
2019_05_30_18_20_54,1,0007,0007,3,705.667,1.66667,4.11111,53,8,1,2.78882,0,0.54419,1539,17,433.444
2019_05_30_18_20_54,1,0007,0007,4,711.111,2,4.33333,53,8,1,2.82775,0,0.331588,1539,17,420.667
2019_05_30_18_20_54,1,0007,0007,5,818.294,3.23529,11.2353,107,8,1,2.84101,0,2.56003,1539,17,415.588
2019_05_30_18_20_54,1,0007,0007,6,791.583,3,9.54167,154,8,1,2.81144,0,1.23132,1539,17,371.458
2019_05_30_18_20_54,1,0007,0007,7,868.857,4.32143,14.2143,181,8,1,2.91879,0,2.45375,1539,17,439.321
2019_05_30_18_20_54,1,0007,0007,8,910.556,5,16.8889,53,8,1,2.96216,0,1.01213,1539,17,447
2019_05_30_18_20_54,1,0007,0007,9,1017.06,6,23.5625,101,8,1,2.97582,0,2.71098,1539,17,407.375
2019_05_30_18_20_54,1,0007,0007,10,1013.13,6,23.5,47,8,1,2.96171,0,0.81708,1539,17,373.375
2019_05_30_18_20_54,1,0007,0007,11,1050.67,6,25.8333,74,8,1,3.02771,0,1.44902,1539,17,421.083
2019_05_30_18_20_54,1,0007,0007,12,1122.4,6.9,30.4,61,8,1,2.95641,0,1.71616,1539,17,416.1
2019_05_30_18_20_54,1,0007,0007,13,1138.29,7,31.1905,134,8,1,2.93831,0,0.383466,1539,17,418.476
2019_05_30_18_20_54,1,0007,0007,14,1237.21,8.35714,34.4286,87,8,1,2.90557,0,2.37531,1539,17,407.357
2019_05_30_18_20_54,1,0007,0007,15,1238.63,7.875,32.5,47,8,1,3.07421,0,0.0841932,1539,17,404.125
2019_05_30_18_20_54,1,0007,0007,16,1217.08,9,36.1538,80,8,1,2.93196,0,1.5465,1539,17,465.231
2019_05_30_18_20_54,1,0007,0007,17,1621.63,0,0,46,8,1,2.89649,0,11.8608,1539,17,765.875
2019_05_30_18_20_54,1,0008,0008,1,590.524,0.952381,1.95238,134,10,0,2.73171,0,0,1982,24,450.143
2019_05_30_18_20_54,1,0008,0008,2,591.667,0.888889,2,53,10,0,2.61023,0,0.549002,1982,24,473.111
2019_05_30_18_20_54,1,0008,0008,3,564.625,0.5,1.375,47,10,0,2.65605,0,1.04378,1982,24,438.75
2019_05_30_18_20_54,1,0008,0008,4,628.375,0.9375,4.25,101,10,0,2.66622,0,1.60576,1982,24,417.25
2019_05_30_18_20_54,1,0008,0008,5,618,1,3.53846,80,10,0,2.68963,0,0.526911,1982,24,397.769
2019_05_30_18_20_54,1,0008,0008,6,736.643,1.92857,10.9286,87,10,0,2.70005,0,2.88316,1982,24,420.857
2019_05_30_18_20_54,1,0008,0008,7,708.643,1.85714,9.28571,87,10,0,2.70037,0,0.828419,1982,24,441.357
2019_05_30_18_20_54,1,0008,0008,8,746.813,2,11.8125,100,10,0,2.75493,0,1.21198,1982,24,407.875
2019_05_30_18_20_54,1,0008,0008,9,839.235,3.52941,17.4706,107,10,0,2.80281,0,2.21291,1982,24,400.235
2019_05_30_18_20_54,1,0008,0008,10,845.421,3.42105,17.7368,121,10,0,2.8254,0,1.27061,1982,24,453.105
2019_05_30_18_20_54,1,0008,0008,11,965,5.55556,25.3333,54,10,0,2.83103,0,2.86754,1982,24,440.778
2019_05_30_18_20_54,1,0008,0008,12,938.25,5,23.75,47,10,0,2.74643,0,0.850435,1982,24,417.25
2019_05_30_18_20_54,1,0008,0008,13,962.667,5.25,25.25,74,10,0,2.71394,0,1.43633,1982,24,472.25
2019_05_30_18_20_54,1,0008,0008,14,1035.11,6.66667,29.6667,53,10,0,2.8629,0,2.30171,1982,24,408.556
2019_05_30_18_20_54,1,0008,0008,15,1079.25,7,32.6667,74,10,0,2.75068,0,1.69919,1982,24,464.417
2019_05_30_18_20_54,1,0008,0008,16,1135.3,8.2,36,61,10,0,2.85052,0,1.34975,1982,24,471.9
2019_05_30_18_20_54,1,0008,0008,17,1142.67,8.46667,36.4667,94,10,0,2.84918,0,0.47095,1982,24,490.2
2019_05_30_18_20_54,1,0008,0008,18,1141.11,8.22222,36.3333,54,10,0,2.86706,0,1.07166,1982,24,445.333
2019_05_30_18_20_54,1,0008,0008,19,1261.07,10.9259,43.8519,174,10,0,2.83364,0,2.88286,1982,24,460
2019_05_30_18_20_54,1,0008,0008,20,1383,0,0,80,10,0,2.89779,0,2.93159,1982,24,444.538
2019_05_30_18_20_54,1,0008,0008,21,1375.42,0.916667,4.08333,73,10,0,2.91857,0,0.759042,1982,24,475.417
2019_05_30_18_20_54,1,0008,0008,22,1291,11,45.8571,87,10,0,2.919,0,2.19112,1982,24,439.286
2019_05_30_18_20_54,1,0008,0008,23,1290.9,11,45.6,60,10,0,2.93655,0,0.0260299,1982,24,438.2
2019_05_30_18_20_54,1,0008,0008,24,1743.23,0,0,80,10,0,2.98335,0,12.6559,1982,24,731.154
2019_05_30_18_20_54,1,0008,0008,1,519,0,0,46,10,1,2.93013,0,0,1948,23,503.5
2019_05_30_18_20_54,1,0008,0008,2,541.75,0,0,47,10,1,2.87728,0,0.662261,1948,23,487.625
2019_05_30_18_20_54,1,0008,0008,3,505.429,0,0,87,10,1,2.86658,0,0.993316,1948,23,507.929
2019_05_30_18_20_54,1,0008,0008,4,518.778,0,0,53,10,1,2.9519,0,2.14061,1948,23,419.222
2019_05_30_18_20_54,1,0008,0008,5,610.636,1,3.18182,67,10,1,2.8725,0,2.20987,1948,23,431
2019_05_30_18_20_54,1,0008,0008,6,635.611,1,4.94444,114,10,1,2.97088,0,0.597924,1948,23,429.111
2019_05_30_18_20_54,1,0008,0008,7,741.238,2,11.2857,134,10,1,2.98756,0,2.5422,1948,23,443.143
2019_05_30_18_20_54,1,0008,0008,8,728.625,2,10.5417,154,10,1,3.03027,0,0.687571,1948,23,417.25
2019_05_30_18_20_54,1,0008,0008,9,844.273,3.45455,17.7273,67,10,1,3.0367,0,2.78032,1948,23,431.727
2019_05_30_18_20_54,1,0008,0008,10,780.813,2.3125,14,100,10,1,2.87828,0,1.67619,1948,23,461.813
2019_05_30_18_20_54,1,0008,0008,11,862.6,4,18.8,94,10,1,3.01924,0,1.96147,1948,23,453.667
2019_05_30_18_20_54,1,0008,0008,12,872.929,4.07143,19.6429,87,10,1,3.04118,0,0.250337,1948,23,451.857
2019_05_30_18_20_54,1,0008,0008,13,904.111,5,21.5556,54,10,1,2.9893,0,1.04163,1948,23,421.333
2019_05_30_18_20_54,1,0008,0008,14,991.611,6,27.0556,114,10,1,2.98395,0,2.16404,1948,23,445.167
2019_05_30_18_20_54,1,0008,0008,15,960.75,5.25,25,47,10,1,3.01121,0,0.945602,1948,23,470
2019_05_30_18_20_54,1,0008,0008,16,1093.36,7.36364,33.2727,67,10,1,2.95872,0,3.19783,1948,23,450.182
2019_05_30_18_20_54,1,0008,0008,17,1067.5,7,31.7857,87,10,1,2.99887,0,1.06432,1948,23,486.5
2019_05_30_18_20_54,1,0008,0008,18,1189.9,8.96552,39.4138,188,10,1,3.0129,0,2.97262,1948,23,509.966
2019_05_30_18_20_54,1,0008,0008,19,1326.79,11,47.9286,86,10,1,2.91809,0,3.49554,1948,23,457.5
2019_05_30_18_20_54,1,0008,0008,20,1294.25,11,45.9167,74,10,1,3.02663,0,0.965124,1948,23,481.5
2019_05_30_18_20_54,1,0008,0008,21,1267.75,11,44.25,47,10,1,3.03684,0,0.67006,1948,23,490.75
2019_05_30_18_20_54,1,0008,0008,22,1281.79,11,45.2143,87,10,1,2.99087,0,0.445875,1948,23,478.429
2019_05_30_18_20_54,1,0008,0008,23,1659,0,0,47,10,1,2.85481,0,10.506,1948,23,714.625
2019_05_30_18_20_54,1,0009,0009,1,570.125,1,1.8125,100,8,0,2.60926,0,0,1902,21,445.188
2019_05_30_18_20_54,1,0009,0009,2,574.556,0.666667,2.22222,54,8,0,2.65663,0,0.806191,1902,21,478.667
2019_05_30_18_20_54,1,0009,0009,3,525.6,0.1,0.3,61,8,0,2.5885,0,1.30636,1902,21,454.2
2019_05_30_18_20_54,1,0009,0009,4,631.538,1.69231,5.46154,80,8,0,2.57493,0,2.55522,1902,21,438.462
2019_05_30_18_20_54,1,0009,0009,5,670.6,2,7.93333,94,8,0,2.55153,0,0.956865,1902,21,429.467
2019_05_30_18_20_54,1,0009,0009,6,669.625,2,7.75,47,8,0,2.56703,0,0.745583,1902,21,398.25
2019_05_30_18_20_54,1,0009,0009,7,744.125,2.04167,12.5,154,8,0,2.65644,0,1.97416,1902,21,434.208
2019_05_30_18_20_54,1,0009,0009,8,799.444,3,16,53,8,0,2.75835,0,2.02051,1902,21,370.111
2019_05_30_18_20_54,1,0009,0009,9,798.412,3,15.9412,107,8,0,2.68535,0,0.262522,1902,21,381.059
2019_05_30_18_20_54,1,0009,0009,10,820.619,3,17.2857,134,8,0,2.72547,0,1.16106,1902,21,424.333
2019_05_30_18_20_54,1,0009,0009,11,901.364,3.90909,22.4545,67,8,0,2.84701,0,1.94494,1902,21,413.273
2019_05_30_18_20_54,1,0009,0009,12,932.375,4,24.375,48,8,0,2.81686,0,0.823904,1902,21,398.125
2019_05_30_18_20_54,1,0009,0009,13,958.083,4,25.75,74,8,0,2.81066,0,0.989983,1902,21,430.667
2019_05_30_18_20_54,1,0009,0009,14,1035.32,4.94737,30.7895,121,8,0,2.73392,0,2.04165,1902,21,467.474
2019_05_30_18_20_54,1,0009,0009,15,1173.35,6,39.2941,108,8,0,2.7918,0,3.35118,1902,21,441.118
2019_05_30_18_20_54,1,0009,0009,16,1117.13,5.875,35.875,46,8,0,2.70905,0,1.53099,1902,21,410.25
2019_05_30_18_20_54,1,0009,0009,17,1196.21,6,40.7368,120,8,0,2.87815,0,1.90568,1902,21,399.211
2019_05_30_18_20_54,1,0009,0009,18,1195.1,6.1,40.8,60,8,0,2.90499,0,0.818994,1902,21,433.5
2019_05_30_18_20_54,1,0009,0009,19,1346.52,9,50.0606,214,8,0,2.86841,0,3.61097,1902,21,430.121
2019_05_30_18_20_54,1,0009,0009,20,1359.71,8.35714,47.0714,87,8,0,2.88634,0,0.548528,1902,21,448.929
2019_05_30_18_20_54,1,0009,0009,21,1753.58,0,0,73,8,0,3.00349,0,11.3725,1902,21,728
2019_05_30_18_20_54,1,0009,0009,1,493,0,0,107,8,1,2.8887,0,0,1938,21,470.529
2019_05_30_18_20_54,1,0009,0009,2,507.5,0,0,47,8,1,2.87839,0,0.555909,1938,21,488.75
2019_05_30_18_20_54,1,0009,0009,3,502.917,0,0,74,8,1,2.85591,0,1.14902,1938,21,440.833
2019_05_30_18_20_54,1,0009,0009,4,594.462,1.07692,3.23077,167,8,1,2.85313,0,2.18482,1938,21,439.192
2019_05_30_18_20_54,1,0009,0009,5,585.6,1,2.7,60,8,1,2.87783,0,0.806297,1938,21,406.6
2019_05_30_18_20_54,1,0009,0009,6,733.364,2.45455,11.9091,67,8,1,2.85675,0,3.84326,1938,21,471.091
2019_05_30_18_20_54,1,0009,0009,7,746.444,2.22222,12.6667,54,8,1,2.97387,0,0.572332,1938,21,451
2019_05_30_18_20_54,1,0009,0009,8,797.125,2.9375,15.6875,100,8,1,2.82239,0,1.57198,1938,21,408.938
2019_05_30_18_20_54,1,0009,0009,9,835.056,3,18.1111,114,8,1,2.93647,0,0.939563,1938,21,419.444
2019_05_30_18_20_54,1,0009,0009,10,755.444,2.33333,13.1111,53,8,1,3.03838,0,1.9004,1938,21,421.222
2019_05_30_18_20_54,1,0009,0009,11,914.593,3.96296,23.2963,175,8,1,2.99023,0,3.81582,1938,21,438.37
2019_05_30_18_20_54,1,0009,0009,12,947.167,4,25.2222,114,8,1,2.98052,0,0.901108,1938,21,457.444
2019_05_30_18_20_54,1,0009,0009,13,1073.72,5.38889,33.0556,114,8,1,2.99084,0,3.03798,1938,21,443.056
2019_05_30_18_20_54,1,0009,0009,14,1098.87,5.86667,34.6667,94,8,1,2.92668,0,1.13298,1938,21,402.8
2019_05_30_18_20_54,1,0009,0009,15,1225.06,6.52941,42.5294,107,8,1,2.95479,0,3.05109,1938,21,423.765
2019_05_30_18_20_54,1,0009,0009,16,1240.62,6.92308,43.5385,81,8,1,3.0658,0,1.09166,1938,21,466.769
2019_05_30_18_20_54,1,0009,0009,17,1364.73,4.90909,27.3636,67,8,1,3.0668,0,2.96066,1938,21,468.455
2019_05_30_18_20_54,1,0009,0009,18,1286.6,9,46.6,94,8,1,3.0676,0,1.865,1938,21,470.2
2019_05_30_18_20_54,1,0009,0009,19,1289.08,9,46.6154,81,8,1,3.02675,0,0.419948,1938,21,487.615
2019_05_30_18_20_54,1,0009,0009,20,1387.25,1.5,8.5,74,8,1,2.96371,0,2.35653,1938,21,476.833
2019_05_30_18_20_54,1,0009,0009,21,1693.73,0,0,94,8,1,2.88448,0,9.56879,1938,21,740.933
2019_05_30_18_20_54,1,0010,0010,1,665.571,1,2.57143,87,8,0,2.79442,0,0,1702,24,467.071
2019_05_30_18_20_54,1,0010,0010,2,650.75,0.916667,1.83333,74,8,0,2.88899,0,0.626454,1702,24,445.417
2019_05_30_18_20_54,1,0010,0010,3,669.417,1,2.91667,73,8,0,2.88547,0,1.21825,1702,24,397.917
2019_05_30_18_20_54,1,0010,0010,4,684.25,1,3.625,47,8,0,2.78255,0,0.417861,1702,24,388.625
2019_05_30_18_20_54,1,0010,0010,5,730.444,1,6.77778,53,8,0,2.75171,0,1.85239,1702,24,451
2019_05_30_18_20_54,1,0010,0010,6,805.444,2.11111,11.4444,53,8,0,2.82507,0,2.02346,1702,24,411.444
2019_05_30_18_20_54,1,0010,0010,7,820.714,2,12,87,8,0,2.80752,0,0.3897,1702,24,417.214
2019_05_30_18_20_54,1,0010,0010,8,817.125,2.25,12,47,8,0,2.83979,0,0.184399,1702,24,410.375
2019_05_30_18_20_54,1,0010,0010,9,891.167,3,16.6667,74,8,0,2.87312,0,1.76875,1702,24,413.583
2019_05_30_18_20_54,1,0010,0010,10,910.8,3,17.8,94,8,0,2.91383,0,0.856227,1702,24,443.6
2019_05_30_18_20_54,1,0010,0010,11,1013.76,4.95238,24.381,134,8,0,2.90954,0,2.45924,1702,24,438.81
2019_05_30_18_20_54,1,0010,0010,12,985.444,4,22.6667,53,8,0,2.92424,0,0.827166,1702,24,458.778
2019_05_30_18_20_54,1,0010,0010,13,1005.25,4.875,23.875,47,8,0,2.82798,0,1.50307,1702,24,399
2019_05_30_18_20_54,1,0010,0010,14,1070.83,5.83333,28,74,8,0,2.84913,0,1.64913,1702,24,420.75
2019_05_30_18_20_54,1,0010,0010,15,1091.82,6,29.2727,67,8,0,2.86275,0,1.17099,1702,24,465.091
2019_05_30_18_20_54,1,0010,0010,16,1019.72,4.83333,24.7222,114,8,0,2.86667,0,2.0499,1702,24,418.389
2019_05_30_18_20_54,1,0010,0010,17,1139.17,7.83333,32.1667,74,8,0,2.90763,0,2.85976,1702,24,428.667
2019_05_30_18_20_54,1,0010,0010,18,1157.75,8.33333,33.3333,74,8,0,2.90248,0,0.495565,1702,24,437.917
2019_05_30_18_20_54,1,0010,0010,19,1256.57,8.85714,39.5714,87,8,0,2.9075,0,2.47527,1702,24,469.5
2019_05_30_18_20_54,1,0010,0010,20,1204.22,9,36.3333,54,8,0,2.91296,0,2.09969,1702,24,398.778
2019_05_30_18_20_54,1,0010,0010,21,1224.63,9,37.625,46,8,0,2.90945,0,0.976853,1702,24,434.25
2019_05_30_18_20_54,1,0010,0010,22,1301.55,3.27273,14.9091,68,8,0,2.91513,0,1.84593,1702,24,442.364
2019_05_30_18_20_54,1,0010,0010,23,1289.64,1.63636,7.09091,67,8,0,2.89994,0,1.79952,1702,24,367.909
2019_05_30_18_20_54,1,0010,0010,24,1680.67,0,0,54,8,0,2.93532,0,12.4839,1702,24,727.667
2019_05_30_18_20_54,1,0010,0010,1,634.417,0.583333,0.666667,74,8,1,3.06888,0,0,1670,22,493.75
2019_05_30_18_20_54,1,0010,0010,2,612.7,0.2,0.2,60,8,1,3.08146,0,1.26083,1670,22,445.6
2019_05_30_18_20_54,1,0010,0010,3,613.875,0,0,46,8,1,3.08284,0,0.961837,1670,22,485.875
2019_05_30_18_20_54,1,0010,0010,4,644.5,0.625,1.625,47,8,1,3.07395,0,0.7403,1670,22,481
